X1,X,Precursor.Ion.Name,Retention.Time,Area,Background,Height,Mass.Error.PPM,SNFlag,ppmFlag,areaminFlag,RT_ref,RT_max,RT_min,RTFlag,Blank.Area,BlankFlag,Flags,QC_area,Reps_Present,ReplicateFlag,Samps_Present,Replicate.Name,SampleFlag,SmpFlag,CmpFlag,Filled_area,Backfill_Flag
4697,5919,Propionyl-L-carnitine,6.26,1526305536,11315466,35833188,-2.9,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,1526305536,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,1526305536,NA
4698,5920,Propionyl-L-carnitine,6.5,1815952512,3232208,42334152,-2.4,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,1815952512,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,1815952512,NA
4699,5921,Propionyl-L-carnitine,6.29,1122742656,0,27642220,-2.8,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,1122742656,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,1122742656,NA
4700,5922,Propionyl-L-carnitine,6.5,1900791040,0,44053636,-2.1,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,1900791040,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,1900791040,NA
4701,5923,Propionyl-L-carnitine,NA,NA,NA,#N/A,NA,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4702,5924,Propionyl-L-carnitine,NA,NA,NA,#N/A,NA,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4703,5925,Propionyl-L-carnitine,6.34,41028248,0,919817,-2.8,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,41028248,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,41028248,NA
4704,5926,Propionyl-L-carnitine,6.47,57522116,0,1296059,-1.3,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,57522116,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,57522116,NA
4705,5927,Propionyl-L-carnitine,6.23,4508897,0,97739,-2.5,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,4508897,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,4508897,NA
4706,5928,Propionyl-L-carnitine,6.5,4411485,0,90104,-1.4,NA,NA,NA,6.38625,6.5,6.23,NA,NA,NA,NA,4411485,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,4411485,NA
4730,6018,Serine,11.59,25064180,1285135,932122,-1.9,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,25064180,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,25064180,NA
4731,6019,Serine,10.85,31174792,0,917774,-1.1,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,31174792,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,31174792,NA
4732,6020,Serine,11.64,37815216,1783835,2364845,-1.7,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,37815216,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,37815216,NA
4733,6021,Serine,11.19,48156716,741467,3175456,-1,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,48156716,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,48156716,NA
4734,6022,Serine,NA,NA,NA,#N/A,NA,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4735,6023,Serine,NA,NA,NA,#N/A,NA,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4736,6024,Serine,11.6,23556938,0,1447767,-2,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,23556938,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,23556938,NA
4737,6025,Serine,11.16,25158318,180630,1769913,-0.5,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,25158318,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,25158318,NA
4738,6026,Serine,11.64,21779500,0,1278045,-1.8,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,21779500,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,21779500,NA
4739,6027,Serine,11.22,24285156,0,1729666,-1.1,NA,NA,NA,11.36125,11.64,10.85,NA,NA,NA,NA,24285156,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,24285156,NA
4763,6051,Stachydrine hydrochloride,7,335219680,10866432,15865284,-3.7,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,335219680,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,335219680,NA
4764,6052,Stachydrine hydrochloride,7.19,402468576,11084146,18962120,-3.4,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,402468576,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,402468576,NA
4765,6053,Stachydrine hydrochloride,6.97,296972352,5342595,14049433,-3.9,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,296972352,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,296972352,NA
4766,6054,Stachydrine hydrochloride,7.18,434008480,9889917,20787534,-3.2,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,434008480,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,434008480,NA
4767,6055,Stachydrine hydrochloride,NA,NA,NA,#N/A,NA,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4768,6056,Stachydrine hydrochloride,NA,NA,NA,#N/A,NA,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4769,6057,Stachydrine hydrochloride,7,37220544,0,1739044,-3.9,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,37220544,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,37220544,NA
4770,6058,Stachydrine hydrochloride,7.16,33892488,0,1620574,-2.5,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,33892488,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,33892488,NA
4771,6059,Stachydrine hydrochloride,6.96,32639916,498638,1455796,-4,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,32639916,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,32639916,NA
4772,6060,Stachydrine hydrochloride,7.15,31861540,1383537,1650552,-2.9,NA,NA,NA,7.07625,7.19,6.96,NA,NA,NA,NA,31861540,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,31861540,NA
4796,6084,Thiamine monophosphate,11.12,59943736,0,1755987,-1.7,NA,NA,NA,11.03125,11.29,10.57,NA,NA,NA,NA,59943736,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,59943736,NA
4797,6085,Thiamine monophosphate,10.57,79940816,0,2016567,-0.6,NA,NA,NA,11.03125,11.29,10.57,NA,NA,NA,NA,79940816,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,79940816,NA
4798,6086,Thiamine monophosphate,11.09,47761252,0,1696834,-1.4,NA,NA,NA,11.03125,11.29,10.57,NA,NA,NA,NA,47761252,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,47761252,NA
4799,6087,Thiamine monophosphate,10.8,85003720,0,2444706,-0.5,NA,NA,NA,11.03125,11.29,10.57,NA,NA,NA,NA,85003720,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,85003720,NA
4800,6088,Thiamine monophosphate,NA,NA,NA,#N/A,NA,NA,NA,NA,11.03125,11.29,10.57,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4801,6089,Thiamine monophosphate,NA,NA,NA,#N/A,NA,NA,NA,NA,11.03125,11.29,10.57,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4802,6090,Thiamine monophosphate,11.26,65526,0,17332,-3.2,NA,NA,NA,11.03125,11.29,10.57,NA,NA,NA,NA,65526,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,65526,NA
4803,6091,Thiamine monophosphate,11.29,73760,0,17869,-0.5,NA,NA,NA,11.03125,11.29,10.57,NA,NA,NA,NA,73760,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,73760,NA
4804,6092,Thiamine monophosphate,11.28,268998,0,41496,-6.6,NA,NA,NA,11.03125,11.29,10.57,NA,NA,NA,"ppmFlag,",268998,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,268998,NA
4805,6093,Thiamine monophosphate,10.84,20834,0,11937,-3.6,NA,NA,areaminFlag,11.03125,11.29,10.57,NA,NA,NA,"areaminFlag,",20834,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,20834,NA
4829,6150,Threonine,10.24,39956328,2965327,2805572,-3.2,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,39956328,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,39956328,NA
4830,6151,Threonine,9.65,66387732,2723907,3946093,-2.2,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,66387732,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,66387732,NA
4831,6152,Threonine,10.44,108105240,736256,6773438,-2.9,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,108105240,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,108105240,NA
4832,6153,Threonine,10.15,114893968,2403661,7492408,-2.1,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,114893968,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,114893968,NA
4833,6154,Threonine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4834,6155,Threonine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4835,6156,Threonine,10.45,70929256,1029316,4602446,-3,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,70929256,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,70929256,NA
4836,6157,Threonine,10.18,69796048,1754662,4754107,-1.7,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,69796048,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,69796048,NA
4837,6158,Threonine,10.46,66539712,1071918,4155357,-3.1,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,66539712,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,66539712,NA
4838,6159,Threonine,10.18,67186744,2505636,4736469,-2.4,NA,NA,NA,10.21875,10.46,9.65,NA,NA,NA,NA,67186744,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,67186744,NA
4862,6183,trans Hydroxyl proline,10.86,241965536,1486483,16772686,-3.5,NA,NA,NA,10.85875,10.94,10.79,NA,NA,NA,NA,241965536,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,241965536,NA
4863,6184,trans Hydroxyl proline,10.79,274419328,0,13603325,-2.9,NA,NA,NA,10.85875,10.94,10.79,NA,NA,NA,NA,274419328,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,274419328,NA
4864,6185,trans Hydroxyl proline,10.91,193159504,1078515,18418870,-3.2,NA,NA,NA,10.85875,10.94,10.79,NA,NA,NA,NA,193159504,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,193159504,NA
4865,6186,trans Hydroxyl proline,10.81,191613776,0,17024830,-2.8,NA,NA,NA,10.85875,10.94,10.79,NA,NA,NA,NA,191613776,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,191613776,NA
4866,6187,trans Hydroxyl proline,NA,NA,NA,#N/A,NA,NA,NA,NA,10.85875,10.94,10.79,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4867,6188,trans Hydroxyl proline,NA,NA,NA,#N/A,NA,NA,NA,NA,10.85875,10.94,10.79,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4868,6189,trans Hydroxyl proline,10.92,8727806,1319671,897188,-3.5,NA,NA,NA,10.85875,10.94,10.79,NA,NA,NA,NA,8727806,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,8727806,NA
4869,6190,trans Hydroxyl proline,10.83,4915201,1248733,480384,-2.5,SNFlag,NA,NA,10.85875,10.94,10.79,NA,NA,NA,"SNFlag,",4915201,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,4915201,NA
4870,6191,trans Hydroxyl proline,10.94,7381295,891974,692015,-3.6,NA,NA,NA,10.85875,10.94,10.79,NA,NA,NA,NA,7381295,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,7381295,NA
4871,6192,trans Hydroxyl proline,10.81,5564562,89428,443038,-3.1,NA,NA,NA,10.85875,10.94,10.79,NA,NA,NA,NA,5564562,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,5564562,NA
4895,6216,Trigonelline,8.19,262688304,2817470,20036452,-4,NA,NA,NA,8.265,8.35,8.18,NA,NA,NA,NA,262688304,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,262688304,NA
4896,6217,Trigonelline,8.33,313665472,0,22374462,-3.4,NA,NA,NA,8.265,8.35,8.18,NA,NA,NA,NA,313665472,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,313665472,NA
4897,6218,Trigonelline,8.2,444058176,42935760,30203938,-4.4,NA,NA,NA,8.265,8.35,8.18,NA,NA,NA,NA,444058176,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,444058176,NA
4898,6219,Trigonelline,8.35,477735840,30880424,33862192,-3.3,NA,NA,NA,8.265,8.35,8.18,NA,NA,NA,NA,477735840,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,477735840,NA
4899,6220,Trigonelline,NA,NA,NA,#N/A,NA,NA,NA,NA,8.265,8.35,8.18,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4900,6221,Trigonelline,NA,NA,NA,#N/A,NA,NA,NA,NA,8.265,8.35,8.18,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4901,6222,Trigonelline,8.19,230609200,108624048,13485987,-3.9,SNFlag,NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag,",230609200,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,230609200,NA
4902,6223,Trigonelline,8.33,204283376,97207936,12431273,-2.6,SNFlag,NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag,",204283376,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,204283376,NA
4903,6224,Trigonelline,8.18,194256160,28458552,12355643,-4,NA,NA,NA,8.265,8.35,8.18,NA,NA,NA,NA,194256160,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,194256160,NA
4904,6225,Trigonelline,8.35,200705984,14532372,12905340,-3.1,NA,NA,NA,8.265,8.35,8.18,NA,NA,NA,NA,200705984,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,200705984,NA
4928,6249,Trimethylamine N-oxide,7.18,480808224,5584943,25183826,0.9,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,480808224,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,480808224,NA
4929,6250,Trimethylamine N-oxide,7.35,619452672,5818551,30888622,1.1,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,619452672,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,619452672,NA
4930,6251,Trimethylamine N-oxide,7.15,483150560,5879136,26357390,0.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,483150560,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,483150560,NA
4931,6252,Trimethylamine N-oxide,7.32,708957440,8211119,38351864,1.3,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,708957440,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,708957440,NA
4932,6253,Trimethylamine N-oxide,NA,NA,NA,#N/A,NA,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4933,6254,Trimethylamine N-oxide,NA,NA,NA,#N/A,NA,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4934,6255,Trimethylamine N-oxide,7.15,90062368,835210,5104036,0.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,90062368,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,90062368,NA
4935,6256,Trimethylamine N-oxide,7.35,88824440,233054,4922281,2.2,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,88824440,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,88824440,NA
4936,6257,Trimethylamine N-oxide,7.13,74727320,1128401,4121611,0.6,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,74727320,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,74727320,NA
4937,6258,Trimethylamine N-oxide,7.34,84747752,595675,4612742,1.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,NA,84747752,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,84747752,NA
4961,6282,Tyrosine,9.16,76987064,0,6199371,-2.8,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,76987064,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,76987064,NA
4962,6283,Tyrosine,8.65,130799008,0,9613146,-2.2,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,130799008,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,130799008,NA
4963,6284,Tyrosine,9.55,104135840,0,6419358,-2.7,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,104135840,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,104135840,NA
4964,6285,Tyrosine,9.36,140268976,392658,5594586,-1.8,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,140268976,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,140268976,NA
4965,6286,Tyrosine,NA,NA,NA,#N/A,NA,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4966,6287,Tyrosine,NA,NA,NA,#N/A,NA,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4967,6288,Tyrosine,9.55,39172552,0,2556056,-2.5,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,39172552,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,39172552,NA
4968,6289,Tyrosine,9.39,36111412,0,1342786,-1.6,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,36111412,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,36111412,NA
4969,6290,Tyrosine,9.54,36193736,813158,2526167,-3.1,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,36193736,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,36193736,NA
4970,6291,Tyrosine,9.44,39363660,1205853,1608703,-1.9,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,NA,39363660,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,39363660,NA
4994,6348,Vitamin B3,NA,NA,NA,#N/A,NA,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
4995,6349,Vitamin B3,NA,NA,NA,#N/A,NA,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
4996,6350,Vitamin B3,3.88,198914640,2297239,5638200,-3.4,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,198914640,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,198914640,NA
4997,6351,Vitamin B3,2.45,137802576,1041683,7242188,-2.7,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,137802576,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,137802576,NA
4998,6352,Vitamin B3,3.78,983546048,1601482,28380184,-3.7,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,983546048,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,983546048,NA
4999,6353,Vitamin B3,2.44,1006731392,756751,63841212,-2.5,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,1006731392,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,1006731392,NA
5000,6354,Vitamin B3,3.89,1056902656,2512871,32044926,-3.6,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,1056902656,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,1056902656,NA
5001,6355,Vitamin B3,2.47,1042833920,1056868,46245704,-2.6,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,1042833920,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,1042833920,NA
5002,6356,Vitamin B3,3.89,162779840,2187308,4653192,-3.7,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,162779840,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,162779840,NA
5003,6357,Vitamin B3,2.49,156258800,1057275,6122783,-2.7,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,NA,156258800,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,156258800,NA
5027,6381,Dimethylsulfonioacetate (DMS-Ac),NA,NA,NA,#N/A,NA,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
5028,6382,Dimethylsulfonioacetate (DMS-Ac),NA,NA,NA,#N/A,NA,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
5029,6383,Dimethylsulfonioacetate (DMS-Ac),8.77,223299072,1368858,18559068,-3.1,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,223299072,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,223299072,NA
5030,6384,Dimethylsulfonioacetate (DMS-Ac),8.87,191310960,2129389,15728112,-2.4,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,191310960,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,191310960,NA
5031,6385,Dimethylsulfonioacetate (DMS-Ac),8.74,885466688,5621939,74466312,-3.6,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,885466688,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,885466688,NA
5032,6386,Dimethylsulfonioacetate (DMS-Ac),8.85,1131609088,7611384,87697864,-2.1,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,1131609088,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,1131609088,NA
5033,6387,Dimethylsulfonioacetate (DMS-Ac),8.75,1019970304,8712163,84422440,-3.3,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,1019970304,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,1019970304,NA
5034,6388,Dimethylsulfonioacetate (DMS-Ac),8.89,1259416576,15195487,97387568,-2.1,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,1259416576,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,1259416576,NA
5035,6389,Dimethylsulfonioacetate (DMS-Ac),8.76,192303776,1530990,16619488,-3.3,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,192303776,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,192303776,NA
5036,6390,Dimethylsulfonioacetate (DMS-Ac),8.88,197788960,1849484,16347186,-2.2,NA,NA,NA,8.81375,8.89,8.74,NA,NA,NA,NA,197788960,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,197788960,NA
5060,6414,Gonyol,NA,NA,NA,#N/A,NA,NA,NA,NA,10.97375,11.03,10.92,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
5061,6415,Gonyol,NA,NA,NA,#N/A,NA,NA,NA,NA,10.97375,11.03,10.92,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
5062,6416,Gonyol,10.92,143112752,1114731,12563993,-3.1,NA,NA,NA,10.97375,11.03,10.92,NA,NA,NA,NA,143112752,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,143112752,NA
5063,6417,Gonyol,11.02,130240952,282197,11893381,-2.5,NA,NA,NA,10.97375,11.03,10.92,NA,NA,NA,NA,130240952,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,130240952,NA
5064,6418,Gonyol,10.94,89457928,830836,7694389,-3.5,NA,NA,NA,10.97375,11.03,10.92,NA,NA,NA,NA,89457928,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,89457928,NA
