"","SampleID","variable","value"
"693","blankMQ191118","Bacillariophyta",0
"694","Barrow_S1IC4","Bacillariophyta",225
"695","iceslush","Bacillariophyta",78
"696","Barrow_S2C2","Bacillariophyta",4559
"697","Carboy3","Bacillariophyta",0
"698","B23","Bacillariophyta",0
"699","B33","Bacillariophyta",0
"700","CTDSW","Bacillariophyta",0
"701","Carboy9","Bacillariophyta",0
"702","B43","Bacillariophyta",0
"703","core_1","Bacillariophyta",475
"704","B51","Bacillariophyta",102
"705","B12","Bacillariophyta",936
"706","B11","Bacillariophyta",814
"707","core_2","Bacillariophyta",932
"708","B52","Bacillariophyta",185
"709","dockslush_3","Bacillariophyta",184
"710","B14","Bacillariophyta",517
"711","blank771","Bacillariophyta",157
"712","core_4","Bacillariophyta",103
"713","mock_3","Bacillariophyta",0
"714","hero_13","Bacillariophyta",0
"715","Carboy4","Bacillariophyta",169
"716","Carboy7","Bacillariophyta",427
"717","Barrow_S2C3","Bacillariophyta",8282
"718","Carboy2","Bacillariophyta",38
"719","Barrow_S1IC6","Bacillariophyta",2613
"720","B22","Bacillariophyta",188
"721","Barrow_S2C1D","Bacillariophyta",4697
"722","Barrow_S1IC5","Bacillariophyta",3196
"723","Carboy1","Bacillariophyta",32
"724","B21","Bacillariophyta",237
"725","B32","Bacillariophyta",169
"726","Carboy8","Bacillariophyta",46
"727","B31","Bacillariophyta",163
"728","B42","Bacillariophyta",111
"729","blankMQ121118","Bacillariophyta",179
"730","Barrow_blank1","Bacillariophyta",0
"731","B41","Bacillariophyta",106
"732","Barrow_blank2","Bacillariophyta",1100
"733","blankdry2","Bacillariophyta",0
"734","blankFiltSW1","Bacillariophyta",39
"735","core_3","Bacillariophyta",1093
"736","B53","Bacillariophyta",131
"737","dockslush_2","Bacillariophyta",872
"738","B13","Bacillariophyta",888
"739","dockslush_1","Bacillariophyta",227
"740","mock_1","Bacillariophyta",0
"741","core_6","Bacillariophyta",270
"742","mock_2","Bacillariophyta",0
"743","hero_11","Bacillariophyta",262
"744","hero_12","Bacillariophyta",0
"745","Carboy6","Bacillariophyta",64
"746","Carboy5","Bacillariophyta",224
"747","blankMQ191118","Bacillariophyta",109
"748","Barrow_S1IC4","Bacillariophyta",897
"749","iceslush","Bacillariophyta",0
"750","Barrow_S2C2","Bacillariophyta",11878
"751","Carboy3","Bacillariophyta",325
"752","B23","Bacillariophyta",234
"753","B33","Bacillariophyta",108
"754","CTDSW","Bacillariophyta",28
"755","Carboy9","Bacillariophyta",590
"756","B43","Bacillariophyta",131
"757","core_1","Bacillariophyta",9
"758","B51","Bacillariophyta",0
"759","B12","Bacillariophyta",0
"760","B11","Bacillariophyta",0
"761","core_2","Bacillariophyta",0
"762","B52","Bacillariophyta",8
"763","dockslush_3","Bacillariophyta",0
"764","B14","Bacillariophyta",31
"765","blank771","Bacillariophyta",0
"766","core_4","Bacillariophyta",0
"767","mock_3","Bacillariophyta",0
"768","hero_13","Bacillariophyta",0
"769","Carboy4","Bacillariophyta",0
"770","Carboy7","Bacillariophyta",0
"771","Barrow_S2C3","Bacillariophyta",941
"772","Carboy2","Bacillariophyta",0
"773","Barrow_S1IC6","Bacillariophyta",283
"774","B22","Bacillariophyta",0
"775","Barrow_S2C1D","Bacillariophyta",435
"776","Barrow_S1IC5","Bacillariophyta",208
"777","Carboy1","Bacillariophyta",0
"778","B21","Bacillariophyta",0
"779","B32","Bacillariophyta",0
"780","Carboy8","Bacillariophyta",0
"781","B31","Bacillariophyta",0
"782","B42","Bacillariophyta",0
"783","blankMQ121118","Bacillariophyta",0
"784","Barrow_blank1","Bacillariophyta",0
"785","B41","Bacillariophyta",0
"786","Barrow_blank2","Bacillariophyta",1059
"787","blankdry2","Bacillariophyta",0
"788","blankFiltSW1","Bacillariophyta",0
"789","core_3","Bacillariophyta",69
"790","B53","Bacillariophyta",0
"791","dockslush_2","Bacillariophyta",0
"792","B13","Bacillariophyta",0
"793","dockslush_1","Bacillariophyta",0
"794","mock_1","Bacillariophyta",0
"795","core_6","Bacillariophyta",0
"796","mock_2","Bacillariophyta",0
"797","hero_11","Bacillariophyta",0
"798","hero_12","Bacillariophyta",0
"799","Carboy6","Bacillariophyta",0
"800","Carboy5","Bacillariophyta",0
"801","blankMQ191118","Bacillariophyta",0
"802","Barrow_S1IC4","Bacillariophyta",38
"803","iceslush","Bacillariophyta",0
"804","Barrow_S2C2","Bacillariophyta",1026
"805","Carboy3","Bacillariophyta",0
"806","B23","Bacillariophyta",0
"807","B33","Bacillariophyta",0
"808","CTDSW","Bacillariophyta",0
"809","Carboy9","Bacillariophyta",0
"810","B43","Bacillariophyta",0
"811","core_1","Bacillariophyta",1918
"812","B51","Bacillariophyta",624
"813","B12","Bacillariophyta",234
"814","B11","Bacillariophyta",219
"815","core_2","Bacillariophyta",474
"816","B52","Bacillariophyta",984
"817","dockslush_3","Bacillariophyta",472
"818","B14","Bacillariophyta",1510
"819","blank771","Bacillariophyta",0
"820","core_4","Bacillariophyta",0
"821","mock_3","Bacillariophyta",0
"822","hero_13","Bacillariophyta",0
"823","Carboy4","Bacillariophyta",3108
"824","Carboy7","Bacillariophyta",1895
"825","Barrow_S2C3","Bacillariophyta",1502
"826","Carboy2","Bacillariophyta",10385
"827","Barrow_S1IC6","Bacillariophyta",3238
"828","B22","Bacillariophyta",157
"829","Barrow_S2C1D","Bacillariophyta",3694
"830","Barrow_S1IC5","Bacillariophyta",748
"831","Carboy1","Bacillariophyta",12467
"832","B21","Bacillariophyta",389
"833","B32","Bacillariophyta",429
"834","Carboy8","Bacillariophyta",11275
"835","B31","Bacillariophyta",368
"836","B42","Bacillariophyta",576
"837","blankMQ121118","Bacillariophyta",0
"838","Barrow_blank1","Bacillariophyta",3222
"839","B41","Bacillariophyta",518
"840","Barrow_blank2","Bacillariophyta",0
"841","blankdry2","Bacillariophyta",0
"842","blankFiltSW1","Bacillariophyta",12966
"843","core_3","Bacillariophyta",1201
"844","B53","Bacillariophyta",846
"845","dockslush_2","Bacillariophyta",0
"846","B13","Bacillariophyta",212
"847","dockslush_1","Bacillariophyta",272
"848","mock_1","Bacillariophyta",0
"849","core_6","Bacillariophyta",0
"850","mock_2","Bacillariophyta",0
"851","hero_11","Bacillariophyta",577
"852","hero_12","Bacillariophyta",402
"853","Carboy6","Bacillariophyta",15443
"854","Carboy5","Bacillariophyta",3591
"855","blankMQ191118","Bacillariophyta",0
"856","Barrow_S1IC4","Bacillariophyta",0
"857","iceslush","Bacillariophyta",0
"858","Barrow_S2C2","Bacillariophyta",152
"859","Carboy3","Bacillariophyta",4556
"860","B23","Bacillariophyta",264
"861","B33","Bacillariophyta",324
"862","CTDSW","Bacillariophyta",213
"863","Carboy9","Bacillariophyta",1296
"864","B43","Bacillariophyta",627
"865","core_1","Bacillariophyta",1160
"866","B51","Bacillariophyta",297
"867","B12","Bacillariophyta",1119
"868","B11","Bacillariophyta",1210
"869","core_2","Bacillariophyta",209
"870","B52","Bacillariophyta",369
"871","dockslush_3","Bacillariophyta",595
"872","B14","Bacillariophyta",640
"873","blank771","Bacillariophyta",332
"874","core_4","Bacillariophyta",524
"875","mock_3","Bacillariophyta",0
"876","hero_13","Bacillariophyta",0
"877","Carboy4","Bacillariophyta",1748
"878","Carboy7","Bacillariophyta",1827
"879","Barrow_S2C3","Bacillariophyta",729
"880","Carboy2","Bacillariophyta",5610
"881","Barrow_S1IC6","Bacillariophyta",1652
"882","B22","Bacillariophyta",314
"883","Barrow_S2C1D","Bacillariophyta",1926
"884","Barrow_S1IC5","Bacillariophyta",633
"885","Carboy1","Bacillariophyta",6249
"886","B21","Bacillariophyta",636
"887","B32","Bacillariophyta",496
"888","Carboy8","Bacillariophyta",7348
"889","B31","Bacillariophyta",473
"890","B42","Bacillariophyta",554
"891","blankMQ121118","Bacillariophyta",144
"892","Barrow_blank1","Bacillariophyta",274
"893","B41","Bacillariophyta",429
"894","Barrow_blank2","Bacillariophyta",0
"895","blankdry2","Bacillariophyta",0
"896","blankFiltSW1","Bacillariophyta",6968
"897","core_3","Bacillariophyta",757
"898","B53","Bacillariophyta",337
"899","dockslush_2","Bacillariophyta",0
"900","B13","Bacillariophyta",1089
"901","dockslush_1","Bacillariophyta",433
"902","mock_1","Bacillariophyta",0
"903","core_6","Bacillariophyta",26
"904","mock_2","Bacillariophyta",0
"905","hero_11","Bacillariophyta",722
"906","hero_12","Bacillariophyta",0
"907","Carboy6","Bacillariophyta",7500
"908","Carboy5","Bacillariophyta",2152
"909","blankMQ191118","Bacillariophyta",116
"910","Barrow_S1IC4","Bacillariophyta",90
"911","iceslush","Bacillariophyta",99
"912","Barrow_S2C2","Bacillariophyta",72
"913","Carboy3","Bacillariophyta",3061
"914","B23","Bacillariophyta",386
"915","B33","Bacillariophyta",368
"916","CTDSW","Bacillariophyta",382
"917","Carboy9","Bacillariophyta",1901
"918","B43","Bacillariophyta",564
"919","core_1","Bacillariophyta",87
"920","B51","Bacillariophyta",78
"921","B12","Bacillariophyta",43
"922","B11","Bacillariophyta",57
"923","core_2","Bacillariophyta",42
"924","B52","Bacillariophyta",68
"925","dockslush_3","Bacillariophyta",56
"926","B14","Bacillariophyta",125
"927","blank771","Bacillariophyta",0
"928","core_4","Bacillariophyta",0
"929","mock_3","Bacillariophyta",0
"930","hero_13","Bacillariophyta",0
"931","Carboy4","Bacillariophyta",303
"932","Carboy7","Bacillariophyta",305
"933","Barrow_S2C3","Bacillariophyta",83
"934","Carboy2","Bacillariophyta",425
"935","Barrow_S1IC6","Bacillariophyta",206
"936","B22","Bacillariophyta",32
"937","Barrow_S2C1D","Bacillariophyta",284
"938","Barrow_S1IC5","Bacillariophyta",45
"939","Carboy1","Bacillariophyta",725
"940","B21","Bacillariophyta",40
"941","B32","Bacillariophyta",94
"942","Carboy8","Bacillariophyta",732
"943","B31","Bacillariophyta",77
"944","B42","Bacillariophyta",59
"945","blankMQ121118","Bacillariophyta",0
"946","Barrow_blank1","Bacillariophyta",0
"947","B41","Bacillariophyta",75
"948","Barrow_blank2","Bacillariophyta",0
"949","blankdry2","Bacillariophyta",0
"950","blankFiltSW1","Bacillariophyta",568
"951","core_3","Bacillariophyta",90
"952","B53","Bacillariophyta",73
"953","dockslush_2","Bacillariophyta",0
"954","B13","Bacillariophyta",31
"955","dockslush_1","Bacillariophyta",64
"956","mock_1","Bacillariophyta",0
"957","core_6","Bacillariophyta",0
"958","mock_2","Bacillariophyta",0
"959","hero_11","Bacillariophyta",102
"960","hero_12","Bacillariophyta",0
"961","Carboy6","Bacillariophyta",918
"962","Carboy5","Bacillariophyta",493
"963","blankMQ191118","Bacillariophyta",0
"964","Barrow_S1IC4","Bacillariophyta",0
"965","iceslush","Bacillariophyta",0
"966","Barrow_S2C2","Bacillariophyta",28
"967","Carboy3","Bacillariophyta",504
"968","B23","Bacillariophyta",57
"969","B33","Bacillariophyta",34
"970","CTDSW","Bacillariophyta",0
"971","Carboy9","Bacillariophyta",290
"972","B43","Bacillariophyta",57
"973","core_1","Bacillariophyta",16
"974","B51","Bacillariophyta",136
"975","B12","Bacillariophyta",194
"976","B11","Bacillariophyta",187
"977","core_2","Bacillariophyta",0
"978","B52","Bacillariophyta",127
"979","dockslush_3","Bacillariophyta",142
"980","B14","Bacillariophyta",220
"981","blank771","Bacillariophyta",25
"982","core_4","Bacillariophyta",62
"983","mock_3","Bacillariophyta",0
"984","hero_13","Bacillariophyta",0
"985","Carboy4","Bacillariophyta",688
"986","Carboy7","Bacillariophyta",592
"987","Barrow_S2C3","Bacillariophyta",11
"988","Carboy2","Bacillariophyta",6
"989","Barrow_S1IC6","Bacillariophyta",107
"990","B22","Bacillariophyta",72
"991","Barrow_S2C1D","Bacillariophyta",121
"992","Barrow_S1IC5","Bacillariophyta",42
"993","Carboy1","Bacillariophyta",0
"994","B21","Bacillariophyta",188
"995","B32","Bacillariophyta",90
"996","Carboy8","Bacillariophyta",8
"997","B31","Bacillariophyta",131
"998","B42","Bacillariophyta",153
"999","blankMQ121118","Bacillariophyta",20
"1000","Barrow_blank1","Bacillariophyta",0
"1001","B41","Bacillariophyta",135
"1002","Barrow_blank2","Bacillariophyta",0
"1003","blankdry2","Bacillariophyta",0
"1004","blankFiltSW1","Bacillariophyta",8
"1005","core_3","Bacillariophyta",78
"1006","B53","Bacillariophyta",121
"1007","dockslush_2","Bacillariophyta",0
"1008","B13","Bacillariophyta",177
"1009","dockslush_1","Bacillariophyta",84
"1010","mock_1","Bacillariophyta",0
"1011","core_6","Bacillariophyta",4
"1012","mock_2","Bacillariophyta",0
"1013","hero_11","Bacillariophyta",157
"1014","hero_12","Bacillariophyta",0
"1015","Carboy6","Bacillariophyta",24
"1016","Carboy5","Bacillariophyta",783
"1017","blankMQ191118","Bacillariophyta",17
"1018","Barrow_S1IC4","Bacillariophyta",7
"1019","iceslush","Bacillariophyta",0
"1020","Barrow_S2C2","Bacillariophyta",28
"1021","Carboy3","Bacillariophyta",1047
"1022","B23","Bacillariophyta",106
"1023","B33","Bacillariophyta",94
"1024","CTDSW","Bacillariophyta",89
"1025","Carboy9","Bacillariophyta",361
"1026","B43","Bacillariophyta",160
"1027","core_1","Bacillariophyta",126
"1028","B51","Bacillariophyta",479
"1029","B12","Bacillariophyta",482
"1030","B11","Bacillariophyta",594
"1031","core_2","Bacillariophyta",847
"1032","B52","Bacillariophyta",692
"1033","dockslush_3","Bacillariophyta",1020
"1034","B14","Bacillariophyta",1130
"1035","blank771","Bacillariophyta",26
"1036","core_4","Bacillariophyta",17
"1037","mock_3","Bacillariophyta",0
"1038","hero_13","Bacillariophyta",0
"1039","Carboy4","Bacillariophyta",914
"1040","Carboy7","Bacillariophyta",616
"1041","Barrow_S2C3","Bacillariophyta",163
"1042","Carboy2","Bacillariophyta",558
"1043","Barrow_S1IC6","Bacillariophyta",581
"1044","B22","Bacillariophyta",236
"1045","Barrow_S2C1D","Bacillariophyta",561
"1046","Barrow_S1IC5","Bacillariophyta",289
"1047","Carboy1","Bacillariophyta",723
"1048","B21","Bacillariophyta",518
"1049","B32","Bacillariophyta",538
"1050","Carboy8","Bacillariophyta",295
"1051","B31","Bacillariophyta",829
"1052","B42","Bacillariophyta",811
"1053","blankMQ121118","Bacillariophyta",12
"1054","Barrow_blank1","Bacillariophyta",0
"1055","B41","Bacillariophyta",424
"1056","Barrow_blank2","Bacillariophyta",0
"1057","blankdry2","Bacillariophyta",0
"1058","blankFiltSW1","Bacillariophyta",714
"1059","core_3","Bacillariophyta",358
"1060","B53","Bacillariophyta",649
"1061","dockslush_2","Bacillariophyta",1192
"1062","B13","Bacillariophyta",584
"1063","dockslush_1","Bacillariophyta",399
"1064","mock_1","Bacillariophyta",0
"1065","core_6","Bacillariophyta",224
"1066","mock_2","Bacillariophyta",0
"1067","hero_11","Bacillariophyta",1090
"1068","hero_12","Bacillariophyta",0
"1069","Carboy6","Bacillariophyta",913
"1070","Carboy5","Bacillariophyta",828
"1071","blankMQ191118","Bacillariophyta",11
"1072","Barrow_S1IC4","Bacillariophyta",24
"1073","iceslush","Bacillariophyta",0
"1074","Barrow_S2C2","Bacillariophyta",102
"1075","Carboy3","Bacillariophyta",1122
"1076","B23","Bacillariophyta",382
"1077","B33","Bacillariophyta",433
"1078","CTDSW","Bacillariophyta",259
"1079","Carboy9","Bacillariophyta",702
"1080","B43","Bacillariophyta",709
"1081","core_1","Bacillariophyta",33
"1082","B51","Bacillariophyta",532
"1083","B12","Bacillariophyta",533
"1084","B11","Bacillariophyta",592
"1085","core_2","Bacillariophyta",669
"1086","B52","Bacillariophyta",690
"1087","dockslush_3","Bacillariophyta",809
"1088","B14","Bacillariophyta",1061
"1089","blank771","Bacillariophyta",20
"1090","core_4","Bacillariophyta",6
"1091","mock_3","Bacillariophyta",0
"1092","hero_13","Bacillariophyta",0
"1093","Carboy4","Bacillariophyta",800
"1094","Carboy7","Bacillariophyta",589
"1095","Barrow_S2C3","Bacillariophyta",92
"1096","Carboy2","Bacillariophyta",53
"1097","Barrow_S1IC6","Bacillariophyta",435
"1098","B22","Bacillariophyta",348
"1099","Barrow_S2C1D","Bacillariophyta",412
"1100","Barrow_S1IC5","Bacillariophyta",209
"1101","Carboy1","Bacillariophyta",104
"1102","B21","Bacillariophyta",513
"1103","B32","Bacillariophyta",594
"1104","Carboy8","Bacillariophyta",92
"1105","B31","Bacillariophyta",677
"1106","B42","Bacillariophyta",827
"1107","blankMQ121118","Bacillariophyta",7
"1108","Barrow_blank1","Bacillariophyta",0
"1109","B41","Bacillariophyta",595
"1110","Barrow_blank2","Bacillariophyta",0
"1111","blankdry2","Bacillariophyta",0
"1112","blankFiltSW1","Bacillariophyta",88
"1113","core_3","Bacillariophyta",272
"1114","B53","Bacillariophyta",625
"1115","dockslush_2","Bacillariophyta",0
"1116","B13","Bacillariophyta",528
"1117","dockslush_1","Bacillariophyta",450
"1118","mock_1","Bacillariophyta",0
"1119","core_6","Bacillariophyta",133
"1120","mock_2","Bacillariophyta",0
"1121","hero_11","Bacillariophyta",937
"1122","hero_12","Bacillariophyta",0
"1123","Carboy6","Bacillariophyta",118
"1124","Carboy5","Bacillariophyta",706
"1125","blankMQ191118","Bacillariophyta",11
"1126","Barrow_S1IC4","Bacillariophyta",29
"1127","iceslush","Bacillariophyta",0
"1128","Barrow_S2C2","Bacillariophyta",123
"1129","Carboy3","Bacillariophyta",817
"1130","B23","Bacillariophyta",415
"1131","B33","Bacillariophyta",504
"1132","CTDSW","Bacillariophyta",379
"1133","Carboy9","Bacillariophyta",571
"1134","B43","Bacillariophyta",861
"1135","core_1","Bacillariophyta",282
"1136","B51","Bacillariophyta",4094
"1137","B12","Bacillariophyta",3424
"1138","B11","Bacillariophyta",3340
"1139","core_2","Bacillariophyta",3121
"1140","B52","Bacillariophyta",4859
"1141","dockslush_3","Bacillariophyta",5375
"1142","B14","Bacillariophyta",7622
"1143","blank771","Bacillariophyta",99
"1144","core_4","Bacillariophyta",40
"1145","mock_3","Bacillariophyta",0
"1146","hero_13","Bacillariophyta",458
"1147","Carboy4","Bacillariophyta",2950
"1148","Carboy7","Bacillariophyta",3295
"1149","Barrow_S2C3","Bacillariophyta",743
"1150","Carboy2","Bacillariophyta",780
"1151","Barrow_S1IC6","Bacillariophyta",3287
"1152","B22","Bacillariophyta",1977
"1153","Barrow_S2C1D","Bacillariophyta",2840
"1154","Barrow_S1IC5","Bacillariophyta",1455
"1155","Carboy1","Bacillariophyta",1303
"1156","B21","Bacillariophyta",3220
"1157","B32","Bacillariophyta",3814
"1158","Carboy8","Bacillariophyta",1253
"1159","B31","Bacillariophyta",4390
"1160","B42","Bacillariophyta",5685
"1161","blankMQ121118","Bacillariophyta",114
"1162","Barrow_blank1","Bacillariophyta",0
"1163","B41","Bacillariophyta",4601
"1164","Barrow_blank2","Bacillariophyta",0
"1165","blankdry2","Bacillariophyta",0
"1166","blankFiltSW1","Bacillariophyta",983
"1167","core_3","Bacillariophyta",1763
"1168","B53","Bacillariophyta",4689
"1169","dockslush_2","Bacillariophyta",1589
"1170","B13","Bacillariophyta",3284
"1171","dockslush_1","Bacillariophyta",2864
"1172","mock_1","Bacillariophyta",0
"1173","core_6","Bacillariophyta",800
"1174","mock_2","Bacillariophyta",0
"1175","hero_11","Bacillariophyta",6457
"1176","hero_12","Bacillariophyta",561
"1177","Carboy6","Bacillariophyta",1617
"1178","Carboy5","Bacillariophyta",2683
"1179","blankMQ191118","Bacillariophyta",59
"1180","Barrow_S1IC4","Bacillariophyta",146
"1181","iceslush","Bacillariophyta",0
"1182","Barrow_S2C2","Bacillariophyta",832
"1183","Carboy3","Bacillariophyta",2782
"1184","B23","Bacillariophyta",2909
"1185","B33","Bacillariophyta",3376
"1186","CTDSW","Bacillariophyta",458
"1187","Carboy9","Bacillariophyta",4373
"1188","B43","Bacillariophyta",7328
"1189","core_1","Bacillariophyta",498
"1190","B51","Bacillariophyta",59499
"1191","B12","Bacillariophyta",23043
"1192","B11","Bacillariophyta",22367
"1193","core_2","Bacillariophyta",12018
"1194","B52","Bacillariophyta",72436
"1195","dockslush_3","Bacillariophyta",19417
"1196","B14","Bacillariophyta",106646
"1197","blank771","Bacillariophyta",335
"1198","core_4","Bacillariophyta",83
"1199","mock_3","Bacillariophyta",6
