primary_key,MassFeature,compound_theoretical,massbank_match2,massbank_match3,Compound_KEGG,KEGGMatchesNames,mz_experimental,mz_theoretical,mz_massbank2,MH_mass_experimental,MH_mass_MoNA,mz_KEGG,z_experimental,z_theoretical,z_massbank2,z_massbank3,z_KEGG,rt_sec_experimental,rt_sec_theoretical,column_experimental,column_theoretical,MS2_experimental,MS2_theoretical,MS2_massbank,ppm_mass_error1,massbank_ppm,KEGGppm,mz_similarity_score1,mz_similarity_score2,mz_similarity_score3,mz_similarity_scoreKEGG,rt_similarity_score1,MS2_cosine_similarity1,MS2_cosine_similarity2,total_similarity_score1,confidence_rank,confidence_source,new_confidence_rank,Literature notes
90,MF_562_118.08632_7.774_HILICPos_Betaine,Betaine,ID: CE000579; Valine ID:ID: CE000579,NA,cpd:C00073; cpd:C00183; cpd:C00431; cpd:C00719; cpd:C00855; cpd:C01733; cpd:C01799; cpd:C01826; cpd:C03571; cpd:C05335; cpd:C06417; cpd:C07418; cpd:C07457; cpd:C15987; cpd:C16436,Betaine; L-Valine; 5-Aminopentanoate; 4-Methylaminobutyrate; Betaine; L-Valine; 5-Aminopentanoate; 4-Methylaminobutyrate;,118.08632,118.086804,118.0862552,NA,NA,118.0868036,1,1,1,NA,1,466.44,471.6,HILIC,HILIC,"58.06598, 13441071; 59.07378, 15555413; 66.45676, 73627; 68.70411, 78081; 68.7616, 65666; 69.512, 69471; 71.81398, 89417; 99.94769, 86923; 100.07648, 75034; 103.06327, 90905; 103.64297, 70535; 112.02756, 84858; 117.75371, 167171; 118.02066, 92498; 118.08662, 186121024; 118.15522, 183992; 118.1824, 128378","118.08654, 100; 59.07373, 8; 58.06592, 6.6","118.08607, 100; 72.08083, 23.9; 118.06496, 19.5; 118.07471, 7",4.098679815,0.548819165,4.09529249,0.999707223,0.99999475,NA,0.999707707,0.985316864,0.99999475,1.104690686,99.50062791,1; 2; 3.5,Ingalls_Standards; MassBank; KEGG,1,
100,MF_799_132.07686_11.158_HILICPos_Creatine,Creatine,NA,"ID: PR100291; L-beta-Homothreonine; (3R,4R)-3-Amino-4-hydroxypentanoic acid",cpd:C00300; cpd:C03065,Creatine;,132.07686,132.077302,NA,132.07686,132.0666166,132.0773016,1,1,NA,1,1,669.48,680.4,HILIC,HILIC,NA,"90.05558, 100; 132.07698, 84.3; 114.06661, 2.9; 87.0559, 2.8; 132.10207, 2.2; 115.05057, 1.4; 86.072, 0.6",NA,3.346525052,NA,3.343496533,0.999755825,NA,0.87707853,0.999756267,0.935898733,NA,NA,96.78272787,1; 3.5,Ingalls_Standards; KEGG,1,
101,MF_800_132.10187_9.7_HILICPos_Trimethylammonium Propionate (TMAP),Trimethylammonium Propionate (TMAP),ID: CE000616; Isoleucine ID:ID: CE000616,NA,cpd:C00123; cpd:C00407; cpd:C01570; cpd:C01777; cpd:C01933; cpd:C02378; cpd:C02486; cpd:C06418; cpd:C08263; cpd:C11227; cpd:C16434; cpd:C16439; cpd:C16647; cpd:C17213; cpd:C20988; cpd:C21092; cpd:C21096,L-Leucine; L-Isoleucine; 6-Aminohexanoate; L-Leucine; L-Isoleucine; 6-Aminohexanoate;,132.10187,132.1018,132.1019053,NA,NA,132.1024537,1,1,1,NA,1,582,562.8,HILIC,HILIC,"51.11052, 18949; 55.01867, 80467; 58.06593, 3810522; 59.07374, 2036429; 60.08157, 2230756; 70.0659, 33315; 73.02912, 1972010; 73.20284, 20270; 74.06071, 22202; 82.33288, 16559; 91.03961, 38379; 97.29176, 16712; 97.47149, 18156; 114.09177, 91764; 115.74673, 18232; 116.07085, 106871; 117.07874, 78615; 131.70839, 51217; 132.10205, 35735060; 132.18323, 31802; 132.49255, 21503","132.10215, 100; 58.06595, 2.5; 60.08159, 2.1; 73.02879, 1.7; 59.07343, 1.5","132.10248, 100; 86.09666, 18.4; 132.08029, 0.8; 132.09721, 0.7; 132.12405, 0.7; 132.10753, 0.7; 132.1098, 0.6; 132.09836, 0.6; 132.09492, 0.6; 132.10864, 0.6; 132.09602, 0.6; 132.11095, 0.5; 132.10631, 0.5",0.529894369,0.266884872,4.418540184,0.999993875,0.999998446,NA,0.999574209,0.814810262,0.998484594,1.477210912,93.77629104,1; 2; 3.5,Ingalls_Standards; MassBank; KEGG,1,
110,MF_905_138.05493_5.848_HILICPos_Unknown,Homarine,ID: ML005201; N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ID: ML005201,NA,cpd:C00108; cpd:C00568; cpd:C01004; cpd:C14394; cpd:C16285; cpd:C19486; cpd:C19597,Anthranilate; 4-Aminobenzoate; N-Methylnicotinate; Anthranilate; 4-Aminobenzoate; N-Methylnicotinate;,138.05493,138.055503,138.0549551,NA,NA,138.0555035,1,1,1,NA,1,350.88,371.4,HILIC,HILIC,"67.05507, 96201; 74.74613, 63138; 78.03458, 470086; 79.04243, 83616; 81.53181, 53151; 92.05017, 76170; 93.05815, 167605; 94.06571, 5978154; 96.04496, 8136236; 106.02912, 307053; 110.06051, 220726; 110.76014, 67658; 122.73295, 62530; 124.03965, 4259230; 137.63457, 88795; 137.96855, 112785; 138.05505, 139112608; 138.13919, 108077; 138.47729, 75831","138.05499, 100; 138.05508, 8.9; 96.0449, 6.7; 94.06563, 4.2; 124.0396, 3.4; 138.0914, 2.5; 137.99762, 1.5; 138.10224, 0.7","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.150504598,0.18155089,4.154126315,0.999589673,0.999999215,NA,0.999588957,0.791418796,1.209276117,0.978356133,100.0094862,1; 2; 3.5,Ingalls_Standards; MassBank; KEGG,1,
111,MF_906_138.05499_8.214_HILICPos_Trigonelline,Trigonelline,ID: ML005201; N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ID: ML005201,NA,cpd:C00108; cpd:C00568; cpd:C01004; cpd:C14394; cpd:C16285; cpd:C19486; cpd:C19597,Anthranilate; 4-Aminobenzoate; N-Methylnicotinate; Anthranilate; 4-Aminobenzoate; N-Methylnicotinate;,138.05499,138.055503,138.0549551,NA,NA,138.0555035,1,1,1,NA,1,492.84,501.6,HILIC,HILIC,"51.9598, 8051; 57.43737, 8536; 57.46331, 7729; 61.56264, 9278; 64.42773, 7833; 83.71236, 8524; 92.05004, 20825; 93.05791, 9013; 94.06578, 196462; 96.04489, 41888; 100.22182, 7324; 106.52774, 7985; 110.02958, 7411; 110.06053, 143316; 118.3155, 9372; 124.03978, 12752; 127.47452, 7962; 132.69435, 9816; 138.05515, 7773042; 138.09163, 33995","138.05507, 100; 94.0657, 2.2; 110.06055, 1.7; 138.09143, 0.8; 92.05007, 0.6","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",3.715896787,0.253058646,3.719518505,0.999671093,0.999998474,NA,0.999670452,0.958263966,0.995473484,0.996896768,98.44695144,1; 2; 3.5,Ingalls_Standards; MassBank; KEGG,1,
128,MF_1386_195.05061_10.908_HILICNeg_Gluconic Acid,Gluconic Acid,ID: CCMSLIB00000578379; D-GULONIC ACID GAMA-LACTONE ID:ID: CCMSLIB00000578379,ID: KO000863; Gluconate; D-gluco-Hexonic acid; D-Gluconic acid; D-Gluconate; Gluconic acid,cpd:C00257; cpd:C00514; cpd:C00770; cpd:C00800; cpd:C00817; cpd:C00880; cpd:C03215; cpd:C04475; cpd:C08038; cpd:C15930,D-Gluconic acid; D-Mannonate L-Gulonate; D-Altronate L-Galactonate; D-Galactonate;,195.05061,195.05048,195.0510261,195.05061,195.0510261,195.0504777,-1,-1,-1,-1,-1,654.48,647.4,HILIC,HILIC,"51.7179, 6808; 52.14075, 6767; 52.23607, 6903; 57.03334, 72860; 58.20602, 7010; 59.01264, 195696; 59.47036, 7716; 62.43404, 7524; 68.99703, 8025; 71.01266, 116559; 72.99191, 44536; 73.02839, 9108; 75.00757, 1364391; 75.94124, 7001; 83.01263, 11101; 84.13284, 6820; 84.87344, 6936; 85.02832, 115121; 87.00758, 240157; 87.21415, 7239; 89.02322, 113364; 99.00763, 322310; 101.02323, 28813; 110.64777, 6470; 113.32718, 7212; 121.03097, 6489; 121.32877, 6627; 124.048, 7168; 128.68451, 7667; 129.01837, 547139; 146.11926, 7551; 159.02919, 29311; 164.08502, 7070; 168.44203, 8228; 176.89462, 22788; 176.92905, 9832; 177.03958, 37891; 194.90547, 41691","195.05036, 100; 75.00753, 87; 129.01823, 80.4; 194.90522, 30.9; 99.00757, 26; 87.00831, 21.1; 59.01297, 8.2; 85.02824, 6.8; 176.89235, 6.7; 89.0232, 6.7; 177.03974, 6.6; 159.02904, 5.5; 71.01257, 5.5; 176.92844, 4.5; 57.03332, 3.5; 101.02333, 1.9; 72.99191, 1.5; 141.01823, 1.1; 194.93925, 0.9; 68.99697, 0.8; 111.0076, 0.8; 116.9273, 0.6; 58.02858, 0.6","59.01239, 100; 89.02298, 76.7; 177.03947, 58.5; 71.01237, 51.5; 129.01811, 42.6; 99.00737, 33.5; 57.03312, 28; 85.02805, 23.7; 75.00728, 23; 111.00745, 19.2; 141.01817, 16.6; 87.00732, 9.2; 159.02895, 6.8; 176.04457, 6.5; 72.99161, 6.4; 113.02299, 6; 83.01243, 4.6; 101.02303, 4.4; 117.0181, 4.3; 69.03309, 3.4; 131.03394, 2.3; 68.99676, 2.3; 97.02801, 2; 73.02789, 1.8; 178.04341, 1.8; 149.04419, 1.6; 177.09113, 1.5; 71.35294, 1.5; 90.02631, 1.4; 60.0158, 1.3; 58.00453, 1.3; 87.04379, 1; 130.02127, 1; 84.02034, 0.5",0.66649413,2.133410976,0.678285957,0.999978875,0.999783574,0.999783574,0.999978121,0.972536181,0.566254046,0.602185048,84.62563675,1; 2; 3; 3.5,Ingalls_Standards; MassBank; MassBank; KEGG,1,
134,MF_1871_242.07829_8.516_HILICNeg_Unknown,Cytidine,NA,ID: KO000520; Cytosine arabinoside; Cytarabine; Cytosine-1-beta-D-arabinofuranoside,cpd:C00475; cpd:C02961; cpd:C05711,Cytidine gamma-Glutamyl-beta-cyanoalanine,242.07829,242.077697,NA,242.07829,242.0782439,242.0776955,-1,-1,NA,-1,-1,510.96,513,HILIC,HILIC,NA,NA,NA,2.449626741,NA,2.455823114,0.999560535,NA,0.999997345,0.99955831,0.997690671,NA,NA,99.8625603,1; 3; 3.5,Ingalls_Standards; MassBank; KEGG,1,
135,MF_1882_243.06253_6.234_HILICNeg_Uridine,Uridine,NA,"ID: EQ286051; Ribavirin; Copegus; 1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-1,2,4-triazole-3-carboxamide",cpd:C00299; cpd:C02067; cpd:C16745,Uridine Pseudouridine,243.06253,243.061713,NA,243.06253,243.0734929,243.0617111,-1,-1,NA,-1,-1,374.04,361.2,HILIC,HILIC,NA,"110.02356, 100; 200.05583, 45.6; 243.06194, 27.5; 152.03431, 21.8; 153.02954, 14.7; 140.0342, 13.9; 111.01969, 11.2; 82.02861, 4.8; 66.0337, 3; 217.7095, 2.6; 122.02373, 2.2; 108.04425, 2.1; 218.51834, 2; 217.8569, 1.9; 117.01823, 1.8; 132.02922, 1.6; 219.01259, 1; 218.99887, 0.9; 138.01862, 0.9; 124.03906, 0.8; 96.0443, 0.8; 217.87141, 0.7; 218.54038, 0.6; 182.045, 0.6",NA,3.361286276,NA,3.369103247,0.999165987,NA,0.860509148,0.999162105,0.912477364,NA,NA,95.58216756,1; 3.5,Ingalls_Standards; KEGG,1,
139,MF_2047_259.02264_13.088_HILICNeg_Glucose 1 phosphate,Glucose 1 phosphate,NA,"ID: EA026651; Bromacil; Bromazil; 5-bromanyl-3-butan-2-yl-6-methyl-1H-pyrimidine-2,4-dione",cpd:C00085; cpd:C00092; cpd:C00103; cpd:C00275; cpd:C00446; cpd:C00636; cpd:C00663; cpd:C00668; cpd:C01002; cpd:C01094; cpd:C01097; cpd:C01113; cpd:C01171; cpd:C01172; cpd:C01177; cpd:C02888; cpd:C02962; cpd:C02965; cpd:C03251; cpd:C03267; cpd:C03384; cpd:C03546; cpd:C03606; cpd:C03654; cpd:C03735; cpd:C03811; cpd:C04006; cpd:C05001; cpd:C05345; cpd:C06019; cpd:C06155; cpd:C06312; cpd:C15924; cpd:C15926; cpd:C18096,D-Glucose 1-phosphate; alpha-D-Glucose 6-phosphate beta-D-Glucose 6-phosphate beta-D-Fructose 6-phosphate D-arabino-Hex-3-ulose 6-phosphate; D-Mannose 6-phosphate D-Mannose 1-phosphate; D-Fructose 1-phosphate Sorbose 1-phosphate; D-Allose 6-phosphate beta-D-Fructose 2-phosphate; D-Allulose 6-phosphate alpha-D-Galactose 1-phosphate; D-Tagatose 6-phosphate D-Galactose 6-phosphate; L-Gulose 1-phosphate beta-L-Galactose 1-phosphate; D-Fructose 6-phosphate; D-Glucose 6-phosphate; beta-D-Glucose 1-phosphate 1D-myo-Inositol 3-phosphate; Inositol 1-phosphate; myo-Inositol 4-phosphate; D-Glucose 1-phosphate; alpha-D-Glucose 6-phosphate beta-D-Glucose 6-phosphate beta-D-Fructose 6-phosphate D-arabino-Hex-3-ulose 6-phosphate; D-Mannose 6-phosphate D-Mannose 1-phosphate; D-Fructose 1-phosphate Sorbose 1-phosphate; D-Allose 6-phosphate beta-D-Fructose 2-phosphate; D-Allulose 6-phosphate alpha-D-Galactose 1-phosphate; D-Tagatose 6-phosphate D-Galactose 6-phosphate; L-Gulose 1-phosphate beta-L-Galactose 1-phosphate; D-Fructose 6-phosphate; D-Glucose 6-phosphate; beta-D-Glucose 1-phosphate 1D-myo-Inositol 3-phosphate; Inositol 1-phosphate; myo-Inositol 4-phosphate;,259.02264,259.021897,NA,259.02264,259.0087632,259.021894,-1,-1,NA,-1,-1,785.28,807,HILIC,HILIC,NA,"78.95782, 100; 96.96842, 73.5; 259.02245, 45.3; 241.01186, 19.5; 138.97914, 18.9; 216.17329, 12.4; 217.49576, 7.4; 216.16071, 1.9; 218.5507, 1.7; 218.56026, 1.4; 218.53174, 1.4; 218.54115, 1.3; 217.51077, 1.3; 217.48309, 1.1; 82.43617, 0.8; 218.5204, 0.8; 172.19795, 0.8; 217.52167, 0.7; 101.93397, 0.7; 106.9407, 0.7; 132.53279, 0.7; 107.40568, 0.7; 99.78498, 0.7; 229.88005, 0.7; 146.47127, 0.7; 217.44847, 0.7; 52.75512, 0.7; 146.92949, 0.7; 86.51735, 0.7; 116.46125, 0.6; 190.50235, 0.6; 63.16292, 0.6; 71.48547, 0.6; 143.25598, 0.6",NA,2.868483355,NA,2.88006542,0.999310177,NA,0.786070733,0.999304597,0.76944331,NA,NA,88.43767433,1; 3.5,Ingalls_Standards; KEGG,1,
159,MF_500_124.99028_7.062_HILICNeg_Isethionic Acid,Isethionic Acid,NA,ID: KO001231; Isethionate; 2-Hydroxyethanesulfonic acid; Isethionic acid; 2-Hydroxyethane-1-sulfonic acid; 2-Hydroxyethanesulfonate,cpd:C05123; cpd:C19177,2-Hydroxyethanesulfonate;,124.99028,124.990857,NA,124.99028,124.9914031,124.9908548,-1,-1,NA,-1,-1,423.72,432,HILIC,HILIC,"59.01272, 13068; 61.02833, 15450; 64.51512, 9663; 64.96915, 56793; 69.39888, 8306; 79.91961, 25723; 79.95621, 5293311; 79.99436, 29884; 80.96401, 37067; 88.50534, 8960; 90.51433, 8643; 94.20398, 8006; 94.93226, 28459; 94.97973, 4997890; 95.02898, 26746; 101.14798, 8730; 103.98293, 8710; 106.5768, 9696; 106.97977, 1231018; 121.84004, 10871; 122.97474, 203016; 124.62951, 12298; 124.91891, 37698; 124.99039, 8414421; 125.06057, 10330; 125.06513, 36001; 125.35251, 12394","124.99026, 100; 94.97963, 44.7; 79.95613, 39.2; 106.97963, 10.6; 122.97458, 1.8",NA,4.616337657,NA,4.598736451,0.999583925,NA,0.998424629,0.999587091,0.962628226,0.996928276,NA,98.63801425,1; 3; 3.5,Ingalls_Standards; MassBank; KEGG,1,
166,MF_622_134.0464_5.015_HILICNeg_Unknown,Adenine,NA,ID: EQ289951; 1-Hydroxybenzotriazole,cpd:C00147; cpd:C00242; cpd:C07648; cpd:C20155,Adenine; Adenine; Adenine; Adenine;,134.0464,134.0462,NA,134.0464,134.0359852,134.0466702,-1,-1,NA,-1,-1,300.9,283.2,HILIC,HILIC,"65.01329, 21828; 73.26461, 7274; 79.42623, 6971; 90.8503, 7744; 92.02427, 121917; 101.86055, 7362; 107.03526, 419572; 120.62714, 7216; 134.0463, 1337601",NA,NA,1.4920229,NA,2.015715867,0.999950001,NA,0.873204418,0.999908744,0.840254884,NA,NA,92.01024426,1; 3.5,Ingalls_Standards; KEGG,1,
167,MF_639_135.02887_10.15_HILICNeg_Unknown,Threonic acid,NA,"ID: EQ333651; Allopurinol; 1,2-dihydropyrazolo[3,4-d]pyrimidin-4-one",cpd:C01620,Threonate; Threonate;,135.02887,135.02935,NA,135.02887,135.0312341,135.0293483,-1,-1,NA,-1,-1,609,622.2,HILIC,HILIC,"55.2756, 6664; 59.0126, 85748; 61.41174, 7136; 69.4261, 8230; 71.0125, 31090; 72.99191, 101426; 75.00756, 980757; 87.00756, 10502; 89.02319, 61030; 117.01806, 17086; 123.99629, 7208; 134.86411, 35642; 134.89366, 9155; 134.95944, 20754; 135.02885, 175546; 135.05536, 7774","75.00755, 100; 135.02888, 30.3; 134.8936, 17.2; 72.99142, 11.5; 89.02328, 10.6; 59.01302, 10; 152.97016, 4.3; 71.01261, 3; 77.0118, 2.8; 135.04215, 2.7; 134.95951, 2.2; 107.04913, 2.1; 117.01818, 1.7; 137.03328, 1.7; 136.89091, 1.1; 87.00751, 1.1; 93.03333, 0.6",NA,3.554782719,NA,3.542192909,0.999712041,NA,0.993037854,0.999714077,0.907737535,0.932224646,NA,94.65580743,1; 3; 3.5,Ingalls_Standards; MassBank; KEGG,1,
184,MF_12126_298.09705_2.263_RP_Methylthioadenosine,Methylthioadenosine,"ID: ML002001; 5'-S-methyl-5'-thioadenosine; (2R,3R,4S,5S)-2-(6-aminopurin-9-yl)-5-(methylsulfanylmethyl)oxolane-3,4-diol ID:ID: ML002001",ID: EQ346301; Kresoxim-methyl acid; (2E)-2-methoxyimino-2-[2-[(2-methylphenoxy)methyl]phenyl]acetic acid,cpd:C00170,5'-Methylthioadenosine; 5'-Methylthioadenosine;,298.09705,298.097387,298.0968369,298.09705,298.1084814,298.0973856,1,1,1,1,1,135.78,126,RP,RP,"61.01144, 58532; 74.82726, 7705; 75.02698, 20051; 80.64291, 6884; 84.96031, 10823; 97.02902, 39599; 103.02189, 11672; 127.35341, 7915; 132.94258, 7790; 136.06195, 1526531; 144.76189, 6863; 145.032, 38563; 147.2583, 6673; 148.75563, 6874; 163.04268, 14119; 199.00912, 7175; 220.64885, 62560",NA,"136.0619, 100; 75.0264, 1.9; 97.0285, 1.3; 145.032, 0.7; 119.0353, 0.5",1.130503033,0.714734186,1.125806586,0.999858049,0.999943258,0.849296586,0.999859226,0.948249145,NA,0.875331947,97.40535969,1; 2; 3.5,Ingalls_Standards; MassBank; KEGG,1,
207,MF_5506_205.09741_2.013_RP_Tryptophan,Tryptophan,ID: PB000416; Tryptophan; 2-amino-3-(1H-indol-3-yl)propanoic acid ID:ID: PB000416,ID: CCMSLIB00000845988; NCGC00385936-01!4-hydroxy-3-(3-methylbut-2-enyl)benzoic acid,cpd:C00078; cpd:C00525; cpd:C00806; cpd:C07839; cpd:C10743; cpd:C10968; cpd:C14916,L-Tryptophan; Nirvanol,205.09741,205.097703,205.0971542,205.09741,205.0870177,205.0977027,1,1,1,1,1,120.78,124.2,RP,RP,"62.17627, 7219; 72.58375, 6515; 73.30346, 6508; 74.02436, 7873; 76.31009, 6163; 87.04707, 7570; 91.05486, 8464; 92.25197, 7610; 96.13967, 7942; 110.74371, 8731; 117.07027, 18065; 118.06544, 265754; 124.07024, 8497; 130.06544, 20324; 132.08096, 95772; 142.06532, 31381; 143.07318, 27483; 144.08084, 208589; 146.06013, 913271; 152.67342, 7091; 159.09192, 81952; 160.07582, 11364; 161.0594, 7876; 164.44023, 8195; 170.06007, 65511; 170.39435, 6769; 187.68292, 7756; 188.07071, 166851; 197.56801, 8222",NA,"146.061, 100; 188.073, 29.5; 118.067, 25.8; 144.082, 19.8; 159.094, 10.1; 132.081, 9.6; 170.061, 7.7; 149.025, 7.6; 143.075, 3.9; 142.066, 3.4; 130.066, 2.8; 117.065, 2.7; 147.065, 1.9; 115.055, 1.6; 160.082, 1.4; 57.072, 1.2; 121.03, 0.9; 74.024, 0.8; 189.078, 0.8; 87.045, 0.7; 145.079, 0.7; 91.054, 0.7",1.428587428,1.247096777,1.427124713,0.999892695,0.999918227,0.873716203,0.999892914,0.993523066,NA,0.943852252,99.67078804,1; 2; 3.5,Ingalls_Standards; MassBank; KEGG,1,35 targeted
1,MF_1015_143.08148_9.7_HILICPos_Ectoine,Ectoine,"ID: ML003701; ectoine; (6S)-2-methyl-1,4,5,6-tetrahydropyrimidin-3-ium-6-carboxylate ID:ID: ML003701",NA,cpd:C03023; cpd:C05205; cpd:C06231; cpd:C21377,Ectoine;,143.08148,143.082053,143.0815042,NA,NA,143.0820526,1,1,1,NA,1,582,555,HILIC,HILIC,"50.67347, 6020; 52.07759, 6376; 52.97795, 6438; 55.74639, 7163; 56.34562, 7294; 61.91056, 6780; 68.05019, 15365; 76.51468, 7077; 80.52279, 7128; 91.64159, 6610; 95.80363, 6753; 96.32517, 6346; 97.07661, 272094; 100.11634, 6289; 100.50014, 7872; 101.0716, 38497; 103.59353, 7860; 104.75841, 7194; 106.65424, 7816; 110.58731, 6641; 110.77378, 6621; 117.56981, 6842; 120.6853, 6203; 126.0191, 6191; 138.97357, 7337; 143.08174, 628971","143.08167, 100; 97.07658, 41.2; 101.07148, 6; 68.05024, 1.7; 73.07674, 0.7; 56.05032, 0.6","143.0821, 100; 97.0764, 62.3; 101.0713, 6.5",4.004695124,0.168854809,4.001899537,0.999589673,0.99999927,NA,0.999590246,0.666976811,0.973695727,0.972043985,88.00874037,2; 3.5,MassBank; KEGG,2,"34, 16 unknown, 18 targeted"
5,MF_1064_146.09242_11.497_HILICPos_Unknown,NA,ID: CCMSLIB00000578008; 4-GUANIDINOBUTANOATE ID:ID: CCMSLIB00000578008,ID: KO002567; Carbachol,cpd:C01035,4-Guanidinobutanoate;,146.09242,NA,146.0924032,146.09242,146.1055275,146.0929516,1,NA,1,1,1,689.82,NA,HILIC,NA,"53.26945, 7511; 59.60151, 7966; 60.05651, 32925; 61.69974, 9092; 86.0607, 114307; 87.04472, 157872; 104.07116, 52953; 104.16951, 7222; 111.05573, 18212; 123.34162, 7841; 128.08209, 43965; 129.06622, 12894; 138.3652, 7324; 146.09261, 398494",NA,"146.09224, 100; 87.04449, 33.4; 86.06048, 20.7; 104.0708, 12.7; 128.08173, 10.1; 60.05637, 9.7; 111.0554, 3.7; 129.06572, 2.4; 147.09546, 0.8",NA,0.115050472,3.638779244,NA,0.999999647,0.806735429,0.999646814,NA,NA,0.983536353,NA,2; 3.5,MassBank; KEGG,2,
10,MF_1132_150.05843_7.34_HILICPos_Methionine,Methionine,ID: CE000444; Methionine ID:ID: CE000444,ID: AU112601; Paracetamol; N-(4-hydroxyphenyl)acetamide,cpd:C00073; cpd:C00855; cpd:C01733; cpd:C07418,L-Methionine; D-Methionine;,150.05843,150.058876,150.0583262,150.05843,150.0560519,150.0588748,1,1,1,1,1,440.4,477.6,HILIC,HILIC,"53.55175, 6872; 54.96401, 7538; 56.05033, 526568; 56.14082, 7707; 61.01149, 133960; 74.02444, 21652; 74.06085, 56341; 79.04221, 7572; 84.04518, 11858; 85.02907, 10038; 87.02692, 54143; 92.18219, 7452; 95.76562, 7552; 102.05554, 248051; 104.0534, 1136501; 112.63448, 8173; 113.74976, 7432; 122.26521, 7889; 132.10214, 34157; 133.03206, 780726; 150.02707, 133351; 150.05872, 239933; 150.0777, 403534; 150.09172, 12908; 150.10263, 34648; 150.11285, 92102; 150.12782, 10383","104.05333, 100; 133.03199, 69.3; 56.05029, 43.7; 102.05546, 22.8; 150.05859, 21; 61.01144, 12.5; 87.02692, 4.5; 74.06078, 4.4; 150.1125, 2.2; 74.02427, 2.1; 150.10276, 1.6; 150.12802, 1.6; 150.09163, 1.5; 150.02704, 1.4; 84.04505, 1.1; 85.02907, 1.1; 105.03756, 0.6","150.05824, 100; 133.03188, 45.7; 104.0528, 9.7; 150.05054, 0.7; 150.06566, 0.7; 150.05307, 0.7; 150.06426, 0.7; 150.06854, 0.6; 150.06311, 0.6; 299.24356, 0.6; 150.05165, 0.5",2.972166738,0.691784339,2.964169901,0.999751386,0.99998653,0.992955894,0.999752722,0.463569017,1.230643661,1.257896544,89.79880216,2; 3; 3.5,MassBank; MassBank; KEGG,2,
14,MF_1167_152.05687_7.833_HILICPos_Unknown,Guanine,ID: PR100138; Guanine; 2-Amino-6-hydroxypurine; 2-Amino-6-oxypurine; 2-Aminohypoxanthine; Guanine enol; 6-Hydroxy-2-aminopurine ID:ID: PR100138,"ID: EQ329901; Dopamine; 4-(2-aminoethyl)benzene-1,2-diol",cpd:C00242,Guanine; Guanine; Guanine;,152.05687,152.057235,152.0566864,152.05687,152.071702,152.0572348,1,1,1,1,1,469.98,516.6,HILIC,HILIC,"53.61017, 6761; 57.53616, 7140; 57.55772, 7115; 58.06597, 15893; 59.07381, 42221; 60.13057, 7398; 64.12375, 7326; 69.89004, 6728; 75.29875, 7945; 82.57996, 6138; 86.61927, 6916; 105.25608, 7270; 110.0354, 13606; 110.07159, 8845; 124.38232, 7288; 128.04593, 13640; 129.3461, 7078; 130.61838, 7886; 131.29947, 7821; 131.9444, 7103; 133.49193, 7433; 135.0304, 28297; 135.05565, 10336; 139.21486, 7000; 140.79599, 7255; 152.04756, 328364; 152.05681, 1720714; 152.08232, 23462; 152.10712, 17003; 152.11821, 11291; 152.14314, 6797","152.05685, 100; 153.04083, 4.4; 135.03033, 1.2; 152.04781, 0.9; 128.04575, 0.9; 110.03537, 0.8","152.0572, 100; 111.0206, 12; 131.5321, 10.7",2.400411924,1.207575966,2.399096633,0.999833483,0.999957856,0.75958353,0.999833665,0.298956261,1.378555182,1.232442822,89.24483085,2; 3.5,MassBank; KEGG,2,
18,MF_1243_156.07689_10.82_HILICPos_Histidine,Histidine,ID: PB000423; Histidine; 2-amino-3-(3H-imidazol-4-yl)propanoic acid ID:ID: PB000423,ID: PR100398; N-Tigloylglycine; Tiglylglycine,cpd:C00135; cpd:C00768; cpd:C01162; cpd:C06419,L-Histidine;,156.07689,156.077302,156.0767531,156.07689,156.0666166,156.0773016,1,1,1,1,1,649.2,687,HILIC,HILIC,"53.00531, 6656; 56.05035, 7625; 62.25884, 7357; 68.05021, 9676; 81.04526, 9169; 82.05322, 46235; 82.0658, 79824; 83.061, 189578; 84.04499, 50481; 92.9794, 7495; 93.04527, 118374; 95.06091, 186057; 97.43566, 6565; 98.17966, 6556; 100.05083, 9347; 110.07167, 2387936; 111.05571, 17902; 128.07063, 14566; 132.96622, 9448; 135.75363, 8660; 144.05403, 7974; 154.50246, 7083; 156.07692, 105827","110.07171, 100; 156.07689, 41.5; 95.06096, 5.7; 83.06108, 1.8; 113.10774, 1.8; 93.04539, 0.8; 132.96612, 0.8; 156.13849, 0.7; 156.11342, 0.6; 58.06599, 0.6","110.07, 100; 83.059, 15.9; 93.044, 11.5; 95.06, 9.4; 82.052, 5.5; 156.074, 2; 68.049, 1.4; 81.044, 1.1; 56.05, 1; 111.054, 1",2.639717593,0.876953148,2.637154767,0.999787843,0.999976583,0.876403983,0.999788254,0.452123458,0.835803546,0.98399552,76.25716156,2; 3.5,MassBank; KEGG,2,
