MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
Glutathione,Inj_vol,0.459983659,0.459983659,100,200825,Smp,20ppt3C_C,C,200825,100,200825_Smp_20ppt3C_C Glutathione,RP,100,Glutathione_X_RP,0.6,64.52739864,166.6666667,1.549729295,660067,24,0,1,400,1,1,Glutathione,31985900,13462076,22723988,0.02488873,Literature value,1.18E-04,Literature value,C10H17N3O6S,10,3,0.001178749,3.54E-04,3004.011786,951.764616,3.92E-07,3.72E-07,107.5456644,14.40024401,1.10E-08,2.46E-08
Hydroxo B12,Inj_vol,0.090996658,0.090996658,918480,200825,Smp,20ppt3C_C,C,200825,918480,200825_Smp_20ppt3C_C Hydroxo B12,RP,918480,Hydroxo B12_X_RP,0.6,64.52739864,1530800,14233.95363,8649550,8,0.666666667,2,400,1,1,Hydroxo B12,212174720,135981952,174078336,0.713167663,NA,0.004932216,NA,C62H89CoN13O15P,62,1,0.305797383,0.004932216,3004.011786,951.764616,1.02E-04,5.18E-06,107.5456644,14.40024401,2.84E-06,3.43E-07
Indole 3 acetamide,"L-Tryptophan, D3",0.196067499,0.129173853,99434,200825,Smp,20ppt3C_C,C,200825,113161.4707,200825_Smp_20ppt3C_C Indole 3 acetamide,RP,99434,Indole 3 acetamide_X_RP,0.6,64.52739864,188602.4511,1753.696462,4633962.935,20,0.166666667,1,400,1,1,Indole 3 acetamide,233086928,222246480,227666704,0.880651458,NA,3.76E-04,NA,C10H10N2O,10,2,0.003762736,7.53E-04,3004.011786,951.764616,1.25E-06,7.91E-07,107.5456644,14.40024401,3.50E-08,5.23E-08
Indole 3 methyl acetate,Inj_vol,0.223038273,0.223038273,12505,200825,Smp,20ppt3C_C,C,200825,12505,200825_Smp_20ppt3C_C Indole 3 methyl acetate,RP,12505,Indole 3 methyl acetate_X_RP,0.6,64.52739864,20841.66667,193.7936483,1550059,23,0.041666667,1,400,1,1,Indole 3 methyl acetate,59003572,33841068,46422320,0.891220817,NA,2.02E-04,NA,C11H11NO2,11,1,0.002216527,2.02E-04,3004.011786,951.764616,7.38E-07,2.12E-07,107.5456644,14.40024401,2.06E-08,1.40E-08
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.109074895,0.029409347,5737169,200825,Smp,20ppt3C_C,C,200825,6529220.202,200825_Smp_20ppt3C_C Isobutyryl-L-carnitine,RP,5737169,Isobutyryl-L-carnitine_X_RP,0.6,64.52739864,10882033.67,101185.2382,214226510.4,6,0.75,1,400,1,1,Isobutyryl-L-carnitine,96714048,54742596,75728322,0.947807267,NA,0.060644538,NA,C11H21NO4,11,1,0.667089913,0.060644538,3004.011786,951.764616,2.22E-04,6.37E-05,107.5456644,14.40024401,6.20E-06,4.21E-06
Kynurenine,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.120639191,0.048197001,616270,200825,Smp,20ppt3C_C,C,200825,485623.366,200825_Smp_20ppt3C_C Kynurenine,RP,616270,Kynurenine_X_RP,0.6,64.52739864,809372.2766,7525.847565,25470493.36,12,0.5,1,400,1,1,Kynurenine,97693088,54795296,76244192,0.903350633,NA,0.004700512,NA,C10H12N2O3,10,2,0.047005123,0.009401025,3004.011786,951.764616,1.56E-05,9.88E-06,107.5456644,14.40024401,4.37E-07,6.53E-07
Methylthioadenosine,"L-Tryptophan, D3",0.21528133,0.126255046,8448353,200825,Smp,20ppt3C_C,C,200825,9614699.703,200825_Smp_20ppt3C_C Methylthioadenosine,RP,8448353,Methylthioadenosine_X_RP,0.6,64.52739864,16024499.5,149001.8179,128509926.3,5,0.791666667,1,400,1,1,Methylthioadenosine,715680960,257616256,486648608,0.876201238,NA,0.015032289,NA,C11H15N5O3S,11,5,0.165355179,0.075161445,3004.011786,951.764616,5.50E-05,7.90E-05,107.5456644,14.40024401,1.54E-06,5.22E-06
RP B12,Inj_vol,0.29959467,0.29959467,106938,200825,Smp,20ppt3C_C,C,200825,106938,200825_Smp_20ppt3C_C RP B12,RP,106938,RP B12_X_RP,0.6,64.52739864,178230,1657.249513,934453,19,0.208333333,2,400,1,1,RP B12,56196396,28688300,42442348,0.921102034,NA,0.001823617,NA,C63H88CoN14O14P,63,1,0.114887877,0.001823617,3004.011786,951.764616,3.82E-05,1.92E-06,107.5456644,14.40024401,1.07E-06,1.27E-07
Sulfurol,Inj_vol,0.538112656,0.538112656,29953,200825,Smp,20ppt3C_C,C,200825,29953,200825_Smp_20ppt3C_C Sulfurol,RP,29953,Sulfurol_X_RP,0.6,64.52739864,49921.66667,464.1904157,2756865,22,0.083333333,1,400,1,1,Sulfurol,680619392,631831168,656225280,0.786303475,NA,3.87E-05,NA,C6H9NOS,6,1,2.32E-04,3.87E-05,3004.011786,951.764616,7.73E-08,4.07E-08,107.5456644,14.40024401,2.16E-09,2.69E-09
Vitamin B5,"Pyridoxal, D3",0.335858504,0.178376118,899170,200825,Smp,20ppt3C_C,C,200825,1197288.448,200825_Smp_20ppt3C_C Vitamin B5,RP,899170,Vitamin B5_X_RP,0.6,64.52739864,1995480.746,18554.72982,18715477.01,9,0.625,1,400,1,1,Vitamin B5,88008216,61721316,74864766,1.213219988,NA,0.008788009,NA,C9H17NO5,9,1,0.079092083,0.008788009,3004.011786,951.764616,2.63E-05,9.23E-06,107.5456644,14.40024401,7.35E-07,6.10E-07
Vitamin B6,"L-Tryptophan, D3",0.180222413,0.118465702,725845,200825,Smp,20ppt3C_C,C,200825,826052.333,200825_Smp_20ppt3C_C Vitamin B6,RP,725845,Vitamin B6_X_RP,0.6,64.52739864,1376753.888,12801.575,175465164.8,10,0.583333333,1,400,1,1,Vitamin B6,566306496,541020736,553663616,0.631484153,NA,0.001575099,NA,C8H11NO3,8,1,0.012600792,0.001575099,3004.011786,951.764616,4.19E-06,1.65E-06,107.5456644,14.40024401,1.17E-07,1.09E-07
Xanthine,"Indole 3 Acetic Acid, D5",0.224381852,0.10399397,15154452,200825,Smp,20ppt3C_C,C,200825,17115305.69,200825_Smp_20ppt3C_C Xanthine,RP,15154452,Xanthine_X_RP,0.6,64.52739864,28525509.48,265240.9061,672000958.4,3,0.875,1,400,1,1,Xanthine,36549840,10111464,23330652,1.411326198,NA,0.34652863,NA,C5H4N4O2,5,4,1.732643152,1.386114522,3004.011786,951.764616,5.77E-04,0.001456363,107.5456644,14.40024401,1.61E-05,9.63E-05
3OC12-HSL,Inj_vol,2.626880704,2.626880704,359780,200825,Smp,35ppt0C_A,A,200825,359780,200825_Smp_35ppt0C_A 3OC12-HSL,RP,359780,3OC12-HSL_X_RP,0.62,84.00397013,580290.3226,4282.892814,3576281,17,0.37037037,1,400,1,1,3OC12-HSL,272370112,226408096,249389104,0.770733341,NA,0.001207602,NA,C16H27NO4,16,1,0.019321626,0.001207602,5076.580308,1234.279006,3.81E-06,9.78E-07,135.4902744,21.38141431,1.43E-07,5.65E-08
3OC8-HSL,"Pyridoxal, D3",0.629453071,0.490190447,162193,200825,Smp,35ppt0C_A,A,200825,218348.185,200825_Smp_35ppt0C_A 3OC8-HSL,RP,162193,3OC8-HSL_X_RP,0.62,84.00397013,352174.492,2599.260305,1923905.043,23,0.148148148,1,400,1,1,3OC8-HSL,144879200,139877184,142378192,0.980288129,NA,0.001009301,NA,C12H19NO4,12,1,0.012111611,0.001009301,5076.580308,1234.279006,2.39E-06,8.18E-07,135.4902744,21.38141431,8.94E-08,4.72E-08
3OHC12-HSL,Inj_vol,0.313846942,0.313846942,333739,200825,Smp,35ppt0C_A,A,200825,333739,200825_Smp_35ppt0C_A 3OHC12-HSL,RP,333739,3OHC12-HSL_X_RP,0.62,84.00397013,538288.7097,3972.895561,9928504,18,0.333333333,1,400,1,1,3OHC12-HSL,263336192,209337904,236337048,1.063091255,NA,8.57E-04,NA,C16H29NO4,16,1,0.01371175,8.57E-04,5076.580308,1234.279006,2.70E-06,6.94E-07,135.4902744,21.38141431,1.01E-07,4.01E-08
7-dehydrocholesterol,Inj_vol,0.405765929,0.405765929,178038,200825,Smp,35ppt0C_A,A,200825,178038,200825_Smp_35ppt0C_A 7-dehydrocholesterol,RP,178038,7-dehydrocholesterol_X_RP,0.62,84.00397013,287158.0645,2119.39983,801867,22,0.185185185,1,400,1,1,7-dehydrocholesterol,3250480,1133756,2192118,5.148769703,NA,0.010176856,NA,C27H44O,27,NA,0.274775102,NA,5076.580308,1234.279006,5.41E-05,NA,135.4902744,21.38141431,2.03E-06,NA
Adenosyl Methionine,"Pyridoxal, D3",0.200937869,0.055185825,19730250,200825,Smp,35ppt0C_A,A,200825,26561345.3,200825_Smp_35ppt0C_A Adenosyl Methionine,RP,19730250,Adenosyl Methionine_X_RP,0.62,84.00397013,42840879.51,316191.5473,250765103,3,0.888888889,1,400,1,1,Adenosyl Methionine,23176948,19000252,21088600,0.908832003,NA,0.894101881,NA,C15H22N6O5S,15,6,13.41152822,5.364611288,5076.580308,1234.279006,0.002641843,0.004346352,135.4902744,21.38141431,9.90E-05,2.51E-04
Agmatine,"Pyridoxal, D3",0.279644738,0.114476817,320092,200825,Smp,35ppt0C_A,A,200825,430915.6822,200825_Smp_35ppt0C_A Agmatine,RP,320092,Agmatine_X_RP,0.62,84.00397013,695025.2939,5129.70615,42618942.94,19,0.296296296,1,400,1,1,Agmatine,111688360,102972840,107330600,0.249143934,NA,0.01039649,NA,C5H14N4,5,4,0.051982448,0.041585959,5076.580308,1234.279006,1.02E-05,3.37E-05,135.4902744,21.38141431,3.84E-07,1.94E-06
C14-HSL,"L-Phenylalanine, D8",0.141694002,0.085475695,951535,200825,Smp,35ppt0C_A,A,200825,1066942.022,200825_Smp_35ppt0C_A C14-HSL,RP,951535,C14-HSL_X_RP,0.62,84.00397013,1720874.229,12701.09044,16244604.29,12,0.555555556,1,400,1,1,C14-HSL,149173440,59044432,104108936,0.983457713,NA,0.006723036,NA,C18H33NO3,18,1,0.121014644,0.006723036,5076.580308,1234.279006,2.38E-05,5.45E-06,135.4902744,21.38141431,8.93E-07,3.14E-07
Carotene,Inj_vol,0.248768588,0.248768588,588577,200825,Smp,35ppt0C_A,A,200825,588577,200825_Smp_35ppt0C_A Carotene,RP,588577,Carotene_X_RP,0.62,84.00397013,949317.7419,7006.537894,3291806,15,0.444444444,1,400,1,1,Carotene,1048756,488824,768790,5.406240292,NA,0.091362614,NA,C40H56,40,NA,3.654504572,NA,5076.580308,1234.279006,7.20E-04,NA,135.4902744,21.38141431,2.70E-05,NA
Desthiobiotin,Inj_vol,0.207954888,0.207954888,87859,200825,Smp,35ppt0C_A,A,200825,87859,200825_Smp_35ppt0C_A Desthiobiotin,RP,87859,Desthiobiotin_X_RP,0.62,84.00397013,141708.0645,1045.891044,1256288,26,0.037037037,1,400,1,1,Desthiobiotin,244678720,177804944,211241832,1.136708222,NA,2.36E-04,NA,C10H18N2O3,10,2,0.002360618,4.72E-04,5076.580308,1234.279006,4.65E-07,3.83E-07,135.4902744,21.38141431,1.74E-08,2.21E-08
Glutathione,Inj_vol,0.459983659,0.459983659,54351,200825,Smp,35ppt0C_A,A,200825,54351,200825_Smp_35ppt0C_A Glutathione,RP,54351,Glutathione_X_RP,0.62,84.00397013,87662.90323,647.0051346,660067,27,0,1,400,1,1,Glutathione,31985900,13462076,22723988,0.02488873,Literature value,0.061999553,Literature value,C10H17N3O6S,10,3,0.619995528,0.185998658,5076.580308,1234.279006,1.22E-04,1.51E-04,135.4902744,21.38141431,4.58E-06,8.70E-06
Hydroxo B12,Inj_vol,0.090996658,0.090996658,1242106,200825,Smp,35ppt0C_A,A,200825,1242106,200825_Smp_35ppt0C_A Hydroxo B12,RP,1242106,Hydroxo B12_X_RP,0.62,84.00397013,2003396.774,14786.27734,8649550,9,0.666666667,2,400,1,1,Hydroxo B12,212174720,135981952,174078336,0.713167663,NA,0.006454916,NA,C62H89CoN13O15P,62,1,0.400204789,0.006454916,5076.580308,1234.279006,7.88E-05,5.23E-06,135.4902744,21.38141431,2.95E-06,3.02E-07
Indole 3 acetamide,"L-Tryptophan, D3",0.196067499,0.129173853,240813,200825,Smp,35ppt0C_A,A,200825,225069.2327,200825_Smp_35ppt0C_A Indole 3 acetamide,RP,240813,Indole 3 acetamide_X_RP,0.62,84.00397013,363014.8915,2679.268996,4633962.935,21,0.222222222,1,400,1,1,Indole 3 acetamide,233086928,222246480,227666704,0.880651458,NA,7.24E-04,NA,C10H10N2O,10,2,0.007242372,0.001448474,5076.580308,1234.279006,1.43E-06,1.17E-06,135.4902744,21.38141431,5.35E-08,6.77E-08
Indole 3 methyl acetate,Inj_vol,0.223038273,0.223038273,161016,200825,Smp,35ppt0C_A,A,200825,161016,200825_Smp_35ppt0C_A Indole 3 methyl acetate,RP,161016,Indole 3 methyl acetate_X_RP,0.62,84.00397013,259703.2258,1916.76655,1550059,24,0.111111111,1,400,1,1,Indole 3 methyl acetate,59003572,33841068,46422320,0.891220817,NA,0.002510875,NA,C11H11NO2,11,1,0.02761963,0.002510875,5076.580308,1234.279006,5.44E-06,2.03E-06,135.4902744,21.38141431,2.04E-07,1.17E-07
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.109074895,0.029409347,6454259,200825,Smp,35ppt0C_A,A,200825,6032295.27,200825_Smp_35ppt0C_A Isobutyryl-L-carnitine,RP,6454259,Isobutyryl-L-carnitine_X_RP,0.62,84.00397013,9729508.501,71809.64496,214226510.4,7,0.740740741,1,400,1,1,Isobutyryl-L-carnitine,96714048,54742596,75728322,0.947807267,NA,0.054221625,NA,C11H21NO4,11,1,0.59643787,0.054221625,5076.580308,1234.279006,1.17E-04,4.39E-05,135.4902744,21.38141431,4.40E-06,2.54E-06
Kynurenine,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.120639191,0.048197001,851691,200825,Smp,35ppt0C_A,A,200825,664335.7342,200825_Smp_35ppt0C_A Kynurenine,RP,851691,Kynurenine_X_RP,0.62,84.00397013,1071509.249,7908.384963,25470493.36,13,0.518518519,1,400,1,1,Kynurenine,97693088,54795296,76244192,0.903350633,NA,0.0062229,NA,C10H12N2O3,10,2,0.062228996,0.012445799,5076.580308,1234.279006,1.23E-05,1.01E-05,135.4902744,21.38141431,4.59E-07,5.82E-07
Methylthioadenosine,"L-Tryptophan, D3",0.21528133,0.126255046,6994520,200825,Smp,35ppt0C_A,A,200825,6537235.322,200825_Smp_35ppt0C_A Methylthioadenosine,RP,6994520,Methylthioadenosine_X_RP,0.62,84.00397013,10543927.94,77820.55196,128509926.3,6,0.777777778,1,400,1,1,Methylthioadenosine,715680960,257616256,486648608,0.876201238,NA,0.009891065,NA,C11H15N5O3S,11,5,0.108801719,0.049455327,5076.580308,1234.279006,2.14E-05,4.01E-05,135.4902744,21.38141431,8.03E-07,2.31E-06
RP B12,Inj_vol,0.29959467,0.29959467,100487,200825,Smp,35ppt0C_A,A,200825,100487,200825_Smp_35ppt0C_A RP B12,RP,100487,RP B12_X_RP,0.62,84.00397013,162075.8065,1196.217272,934453,25,0.074074074,2,400,1,1,RP B12,56196396,28688300,42442348,0.921102034,NA,0.00165833,NA,C63H88CoN14O14P,63,1,0.10447481,0.00165833,5076.580308,1234.279006,2.06E-05,1.34E-06,135.4902744,21.38141431,7.71E-07,7.76E-08
Sulfurol,Inj_vol,0.538112656,0.538112656,425908,200825,Smp,35ppt0C_A,A,200825,425908,200825_Smp_35ppt0C_A Sulfurol,RP,425908,Sulfurol_X_RP,0.62,84.00397013,686948.3871,5070.093703,2756865,16,0.407407407,1,400,1,1,Sulfurol,680619392,631831168,656225280,0.786303475,NA,5.33E-04,NA,C6H9NOS,6,1,0.003195157,5.33E-04,5076.580308,1234.279006,6.29E-07,4.31E-07,135.4902744,21.38141431,2.36E-08,2.49E-08
Vitamin B5,"Pyridoxal, D3",0.335858504,0.178376118,961818,200825,Smp,35ppt0C_A,A,200825,1294822.925,200825_Smp_35ppt0C_A Vitamin B5,RP,961818,Vitamin B5_X_RP,0.62,84.00397013,2088424.072,15413.83012,18715477.01,11,0.592592593,1,400,1,1,Vitamin B5,88008216,61721316,74864766,1.213219988,NA,0.009197328,NA,C9H17NO5,9,1,0.082775948,0.009197328,5076.580308,1234.279006,1.63E-05,7.45E-06,135.4902744,21.38141431,6.11E-07,4.30E-07
Vitamin B6,"L-Tryptophan, D3",0.180222413,0.118465702,7843553,200825,Smp,35ppt0C_A,A,200825,7330760.613,200825_Smp_35ppt0C_A Vitamin B6,RP,7843553,Vitamin B6_X_RP,0.62,84.00397013,11823807.44,87266.83515,175465164.8,5,0.814814815,1,400,1,1,Vitamin B6,566306496,541020736,553663616,0.631484153,NA,0.013527231,NA,C8H11NO3,8,1,0.108217846,0.013527231,5076.580308,1234.279006,2.13E-05,1.10E-05,135.4902744,21.38141431,7.99E-07,6.33E-07
Xanthine,"Indole 3 Acetic Acid, D5",0.224381852,0.10399397,10845085,200825,Smp,35ppt0C_A,A,200825,12614336.92,200825_Smp_35ppt0C_A Xanthine,RP,10845085,Xanthine_X_RP,0.62,84.00397013,20345704.72,150163.5804,672000958.4,4,0.851851852,1,400,1,1,Xanthine,36549840,10111464,23330652,1.411326198,NA,0.24716015,NA,C5H4N4O2,5,4,1.235800748,0.988640598,5076.580308,1234.279006,2.43E-04,8.01E-04,135.4902744,21.38141431,9.12E-06,4.62E-05
3OC12-HSL,Inj_vol,2.626880704,2.626880704,412514,200825,Smp,35ppt0C_B,B,200825,412514,200825_Smp_35ppt0C_B 3OC12-HSL,RP,412514,3OC12-HSL_X_RP,0.62,71.22869299,665345.1613,5791.40207,3576281,18,0.333333333,1,400,1,1,3OC12-HSL,272370112,226408096,249389104,0.770733341,NA,0.001384603,NA,C16H27NO4,16,1,0.022153653,0.001384603,4279.187015,975.4741582,5.18E-06,1.42E-06,114.8849887,18.83060208,1.93E-07,7.35E-08
3OC8-HSL,"Pyridoxal, D3",0.629453071,0.490190447,101967,200825,Smp,35ppt0C_B,B,200825,118173.9112,200825_Smp_35ppt0C_B 3OC8-HSL,RP,101967,3OC8-HSL_X_RP,0.62,71.22869299,190603.0826,1659.07735,1923905.043,23,0.148148148,1,400,1,1,3OC8-HSL,144879200,139877184,142378192,0.980288129,NA,5.46E-04,NA,C12H19NO4,12,1,0.006555019,5.46E-04,4279.187015,975.4741582,1.53E-06,5.60E-07,114.8849887,18.83060208,5.71E-08,2.90E-08
3OHC12-HSL,Inj_vol,0.313846942,0.313846942,516641,200825,Smp,35ppt0C_B,B,200825,516641,200825_Smp_35ppt0C_B 3OHC12-HSL,RP,516641,3OHC12-HSL_X_RP,0.62,71.22869299,833291.9355,7253.270814,9928504,14,0.481481481,1,400,1,1,3OHC12-HSL,263336192,209337904,236337048,1.063091255,NA,0.001326645,NA,C16H29NO4,16,1,0.021226325,0.001326645,4279.187015,975.4741582,4.96E-06,1.36E-06,114.8849887,18.83060208,1.85E-07,7.05E-08
7-dehydrocholesterol,Inj_vol,0.405765929,0.405765929,111098,200825,Smp,35ppt0C_B,B,200825,111098,200825_Smp_35ppt0C_B 7-dehydrocholesterol,RP,111098,7-dehydrocholesterol_X_RP,0.62,71.22869299,179190.3226,1559.736608,801867,21,0.222222222,1,400,1,1,7-dehydrocholesterol,3250480,1133756,2192118,5.148769703,NA,0.006350489,NA,C27H44O,27,NA,0.171463195,NA,4279.187015,975.4741582,4.01E-05,NA,114.8849887,18.83060208,1.49E-06,NA
Adenosyl Methionine,"Pyridoxal, D3",0.200937869,0.055185825,13084440,200825,Smp,35ppt0C_B,B,200825,15164116.34,200825_Smp_35ppt0C_B Adenosyl Methionine,RP,13084440,Adenosyl Methionine_X_RP,0.62,71.22869299,24458252.16,212893.3678,250765103,4,0.851851852,1,400,1,1,Adenosyl Methionine,23176948,19000252,21088600,0.908832003,NA,0.510450988,NA,C15H22N6O5S,15,6,7.656764818,3.062705927,4279.187015,975.4741582,0.001789304,0.00313971,114.8849887,18.83060208,6.66E-05,1.63E-04
Agmatine,"Pyridoxal, D3",0.279644738,0.114476817,455939,200825,Smp,35ppt0C_B,B,200825,528407.1797,200825_Smp_35ppt0C_B Agmatine,RP,455939,Agmatine_X_RP,0.62,71.22869299,852269.6447,7418.459578,42618942.94,17,0.37037037,1,400,1,1,Agmatine,111688360,102972840,107330600,0.249143934,NA,0.012748619,NA,C5H14N4,5,4,0.063743094,0.050994475,4279.187015,975.4741582,1.49E-05,5.23E-05,114.8849887,18.83060208,5.55E-07,2.71E-06
C14-HSL,"L-Phenylalanine, D8",0.141694002,0.085475695,1391882,200825,Smp,35ppt0C_B,B,200825,1439177.873,200825_Smp_35ppt0C_B C14-HSL,RP,1391882,C14-HSL_X_RP,0.62,71.22869299,2321254.634,20205.02992,16244604.29,9,0.666666667,1,400,1,1,C14-HSL,149173440,59044432,104108936,0.983457713,NA,0.009068576,NA,C18H33NO3,18,1,0.16323436,0.009068576,4279.187015,975.4741582,3.81E-05,9.30E-06,114.8849887,18.83060208,1.42E-06,4.82E-07
Carotene,Inj_vol,0.248768588,0.248768588,464359,200825,Smp,35ppt0C_B,B,200825,464359,200825_Smp_35ppt0C_B Carotene,RP,464359,Carotene_X_RP,0.62,71.22869299,748966.129,6519.268858,3291806,16,0.407407407,1,400,1,1,Carotene,1048756,488824,768790,5.406240292,NA,0.072080717,NA,C40H56,40,NA,2.883228683,NA,4279.187015,975.4741582,6.74E-04,NA,114.8849887,18.83060208,2.51E-05,NA
Desthiobiotin,Inj_vol,0.207954888,0.207954888,62416,200825,Smp,35ppt0C_B,B,200825,62416,200825_Smp_35ppt0C_B Desthiobiotin,RP,62416,Desthiobiotin_X_RP,0.62,71.22869299,100670.9677,876.2760817,1256288,26,0.037037037,1,400,1,1,Desthiobiotin,244678720,177804944,211241832,1.136708222,NA,1.68E-04,NA,C10H18N2O3,10,2,0.001677009,3.35E-04,4279.187015,975.4741582,3.92E-07,3.44E-07,114.8849887,18.83060208,1.46E-08,1.78E-08
Glutathione,Inj_vol,0.459983659,0.459983659,100,200825,Smp,35ppt0C_B,B,200825,100,200825_Smp_35ppt0C_B Glutathione,RP,100,Glutathione_X_RP,0.62,71.22869299,161.2903226,1.403928611,660067,27,0,1,400,1,1,Glutathione,31985900,13462076,22723988,0.02488873,Literature value,1.14E-04,Literature value,C10H17N3O6S,10,3,0.001140725,3.42E-04,4279.187015,975.4741582,2.67E-07,3.51E-07,114.8849887,18.83060208,9.93E-09,1.82E-08
Hydroxo B12,Inj_vol,0.090996658,0.090996658,811370,200825,Smp,35ppt0C_B,B,200825,811370,200825_Smp_35ppt0C_B Hydroxo B12,RP,811370,Hydroxo B12_X_RP,0.62,71.22869299,1308661.29,11391.05557,8649550,11,0.592592593,2,400,1,1,Hydroxo B12,212174720,135981952,174078336,0.713167663,NA,0.004216488,NA,C62H89CoN13O15P,62,1,0.261422262,0.004216488,4279.187015,975.4741582,6.11E-05,4.32E-06,114.8849887,18.83060208,2.28E-06,2.24E-07
Indole 3 acetamide,"L-Tryptophan, D3",0.196067499,0.129173853,104177,200825,Smp,35ppt0C_B,B,200825,143143.0706,200825_Smp_35ppt0C_B Indole 3 acetamide,RP,104177,Indole 3 acetamide_X_RP,0.62,71.22869299,230875.9204,2009.626523,4633962.935,22,0.185185185,1,400,1,1,Indole 3 acetamide,233086928,222246480,227666704,0.880651458,NA,4.61E-04,NA,C10H10N2O,10,2,0.004606118,9.21E-04,4279.187015,975.4741582,1.08E-06,9.44E-07,114.8849887,18.83060208,4.01E-08,4.89E-08
Indole 3 methyl acetate,Inj_vol,0.223038273,0.223038273,81573,200825,Smp,35ppt0C_B,B,200825,81573,200825_Smp_35ppt0C_B Indole 3 methyl acetate,RP,81573,Indole 3 methyl acetate_X_RP,0.62,71.22869299,131569.3548,1145.226686,1550059,25,0.074074074,1,400,1,1,Indole 3 methyl acetate,59003572,33841068,46422320,0.891220817,NA,0.001272045,NA,C11H11NO2,11,1,0.013992498,0.001272045,4279.187015,975.4741582,3.27E-06,1.30E-06,114.8849887,18.83060208,1.22E-07,6.76E-08
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.109074895,0.029409347,4209035,200825,Smp,35ppt0C_B,B,200825,5783370.555,200825_Smp_35ppt0C_B Isobutyryl-L-carnitine,RP,4209035,Isobutyryl-L-carnitine_X_RP,0.62,71.22869299,9328017.024,81194.39389,214226510.4,7,0.740740741,1,400,1,1,Isobutyryl-L-carnitine,96714048,54742596,75728322,0.947807267,NA,0.051984151,NA,C11H21NO4,11,1,0.571825658,0.051984151,4279.187015,975.4741582,1.34E-04,5.33E-05,114.8849887,18.83060208,4.98E-06,2.76E-06
Kynurenine,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.120639191,0.048197001,805392,200825,Smp,35ppt0C_B,B,200825,989273.4603,200825_Smp_35ppt0C_B Kynurenine,RP,805392,Kynurenine_X_RP,0.62,71.22869299,1595602.355,13888.69315,25470493.36,12,0.555555556,1,400,1,1,Kynurenine,97693088,54795296,76244192,0.903350633,NA,0.009266624,NA,C10H12N2O3,10,2,0.09266624,0.018533248,4279.187015,975.4741582,2.17E-05,1.90E-05,114.8849887,18.83060208,8.07E-07,9.84E-07
Methylthioadenosine,"L-Tryptophan, D3",0.21528133,0.126255046,7317673,200825,Smp,35ppt0C_B,B,200825,10054754.73,200825_Smp_35ppt0C_B Methylthioadenosine,RP,7317673,Methylthioadenosine_X_RP,0.62,71.22869299,16217346.33,141161.5783,128509926.3,6,0.777777778,1,400,1,1,Methylthioadenosine,715680960,257616256,486648608,0.876201238,NA,0.015213195,NA,C11H15N5O3S,11,5,0.167345146,0.076065976,4279.187015,975.4741582,3.91E-05,7.80E-05,114.8849887,18.83060208,1.46E-06,4.04E-06
RP B12,Inj_vol,0.29959467,0.29959467,88646,200825,Smp,35ppt0C_B,B,200825,88646,200825_Smp_35ppt0C_B RP B12,RP,88646,RP B12_X_RP,0.62,71.22869299,142977.4194,1244.526556,934453,24,0.111111111,2,400,1,1,RP B12,56196396,28688300,42442348,0.921102034,NA,0.001462919,NA,C63H88CoN14O14P,63,1,0.092163902,0.001462919,4279.187015,975.4741582,2.15E-05,1.50E-06,114.8849887,18.83060208,8.02E-07,7.77E-08
Sulfurol,Inj_vol,0.538112656,0.538112656,322714,200825,Smp,35ppt0C_B,B,200825,322714,200825_Smp_35ppt0C_B Sulfurol,RP,322714,Sulfurol_X_RP,0.62,71.22869299,520506.4516,4530.674177,2756865,19,0.296296296,1,400,1,1,Sulfurol,680619392,631831168,656225280,0.786303475,NA,4.03E-04,NA,C6H9NOS,6,1,0.002420997,4.03E-04,4279.187015,975.4741582,5.66E-07,4.14E-07,114.8849887,18.83060208,2.11E-08,2.14E-08
Vitamin B5,"Pyridoxal, D3",0.335858504,0.178376118,725640,200825,Smp,35ppt0C_B,B,200825,840975.1872,200825_Smp_35ppt0C_B Vitamin B5,RP,725640,Vitamin B5_X_RP,0.62,71.22869299,1356411.592,11806.69126,18715477.01,13,0.518518519,1,400,1,1,Vitamin B5,88008216,61721316,74864766,1.213219988,NA,0.005973577,NA,C9H17NO5,9,1,0.053762192,0.005973577,4279.187015,975.4741582,1.26E-05,6.12E-06,114.8849887,18.83060208,4.68E-07,3.17E-07
