MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,166633,200825,Smp,20ppt3C_C,C,200825,166633,200825_Smp_20ppt3C_C 3OHC12-HSL,RP,166633,3OHC12-HSL_X_RP,0.6,64.52739864,277721.6666666667,2582.36041607147,9928504,18,0.25,1,400,1,1,3OHC12-HSL,263336192,209337904,236337048,1.0630912551444553,NA,4.1112557602324855e-6,NA,C16H29NO4,16,1,6.578009216371977e-5,4.1112557602324855e-6,27.932430407312822,8.849865044187373,2.354972023719722e-6,4.6455575759686583e-7,107.5456644,14.40024401,6.116480151078946e-10
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,100,200825,Smp,20ppt3C_C,C,200825,100,200825_Smp_20ppt3C_C 7-dehydrocholesterol,RP,100,7-dehydrocholesterol_X_RP,0.6,64.52739864,166.66666666666669,1.549729294960464,801867,24,0,1,400,1,1,7-dehydrocholesterol,3250480,1133756,2192118,5.1487697034849464,NA,5.4922264953610655e-8,NA,C27H44O,27,NA,1.4829011537474876e-6,NA,27.932430407312822,8.849865044187373,5.308886953708325e-8,NA,107.5456644,14.40024401,1.3788572156958913e-11
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,12754672,200825,Smp,20ppt3C_C,C,200825,16983464.127061088,200825_Smp_20ppt3C_C Adenosyl Methionine,RP,12754672,Adenosyl Methionine_X_RP,0.6,64.52739864,28305773.545101814,263197.7188761671,250765103.00201797,4,0.8333333333333334,1,400,1,1,Adenosyl Methionine,23176948,19000252,21088600,0.9088320027439033,NA,0.005493014575847827,NA,C15H22N6O5S,15,6,0.0823952186377174,0.032958087455086965,27.932430407312822,8.849865044187373,0.0029498048482077665,0.003724134468777461,107.5456644,14.40024401,7.661417045252583e-7
Agmatine,"Pyridoxal, D3",0.27964473821831304,0.11447681712334207,100,200825,Smp,20ppt3C_C,C,200825,133.15484809849355,200825_Smp_20ppt3C_C Agmatine,RP,100,Agmatine_X_RP,0.6,64.52739864,221.92474683082258,2.063539688642461,42618942.93793417,24,0,1,400,1,1,Agmatine,111688360,102972840,107330600,0.24914393357871084,NA,3.0867321358999656e-8,NA,C5H14N4,5,4,1.5433660679499827e-7,1.2346928543599862e-7,27.932430407312822,8.849865044187373,5.5253554575971426e-9,1.3951544438193862e-8,107.5456644,14.40024401,1.435079765010018e-12
C14-HSL,"L-Phenylalanine, D8",0.14169400209760427,0.08547569526667295,297250,200825,Smp,20ppt3C_C,C,200825,390154.7393260144,200825_Smp_20ppt3C_C C14-HSL,RP,297250,C14-HSL_X_RP,0.6,64.52739864,650257.8988766908,6046.342291011879,16244604.2912921,15,0.375,1,400,1,1,C14-HSL,149173440,59044432,104108936,0.9834577129134079,NA,2.3621584286288023e-5,NA,C18H33NO3,18,1,4.251885171531844e-4,2.3621584286288023e-5,27.932430407312822,8.849865044187373,1.5222038002173571e-5,2.6691462715358324e-6,107.5456644,14.40024401,3.953562605478537e-9
Carotene,Inj_vol,0.24876858783416217,0.24876858783416217,100,200825,Smp,20ppt3C_C,C,200825,100,200825_Smp_20ppt3C_C Carotene,RP,100,Carotene_X_RP,0.6,64.52739864,166.66666666666669,1.549729294960464,3291806,24,0,1,400,1,1,Carotene,1048756,488824,768790,5.4062402923046005,NA,1.4914639599104767e-7,NA,C40H56,40,NA,5.9658558396419065e-6,NA,27.932430407312822,8.849865044187373,2.1358169527847536e-7,NA,107.5456644,14.40024401,5.5472769385224104e-11
Desthiobiotin,Inj_vol,0.20795488755562141,0.20795488755562141,67140,200825,Smp,20ppt3C_C,C,200825,67140,200825_Smp_20ppt3C_C Desthiobiotin,RP,67140,Desthiobiotin_X_RP,0.6,64.52739864,111900,1040.4882486364554,1256288,21,0.125,1,400,1,1,Desthiobiotin,244678720,177804944,211241832,1.1367082221065417,NA,1.7332780783556912e-6,NA,C10H18N2O3,10,2,1.733278078355691e-5,3.4665561567113825e-6,27.932430407312822,8.849865044187373,6.205253367075111e-7,3.9170723388468285e-7,107.5456644,14.40024401,1.6116670886043556e-10
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,100,200825,Smp,20ppt3C_C,C,200825,100,200825_Smp_20ppt3C_C Glutathione,RP,100,Glutathione_X_RP,0.6,64.52739864,166.66666666666669,1.549729294960464,660067,24,0,1,400,1,1,Glutathione,31985900,13462076,22723988,0.0248887298,Literature value,1.0960454155587534e-6,Literature value,C10H17N3O6S,10,3,1.0960454155587534e-5,3.2881362466762604e-6,27.932430407312822,8.849865044187373,3.92391710845113e-7,3.715464846366128e-7,107.5456644,14.40024401,1.0191442134591093e-10
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,918480,200825,Smp,20ppt3C_C,C,200825,918480,200825_Smp_20ppt3C_C Hydroxo B12,RP,918480,Hydroxo B12_X_RP,0.6,64.52739864,1530800,14233.953628352869,8649550,8,0.6666666666666667,2,400,1,1,Hydroxo B12,212174720,135981952,174078336,0.7131676627974644,NA,4.586159645868894e-5,NA,C62H89CoN13O15P,62,1,0.002843418980438714,4.586159645868894e-5,27.932430407312822,8.849865044187373,1.0179633275643266e-4,5.182180319101139e-6,107.5456644,14.40024401,2.6439178150994935e-8
Indole 3 acetamide,"L-Tryptophan, D3",0.19606749936632245,0.12917385262328485,99434,200825,Smp,20ppt3C_C,C,200825,113161.4706742681,200825_Smp_20ppt3C_C Indole 3 acetamide,RP,99434,Indole 3 acetamide_X_RP,0.6,64.52739864,188602.45112378016,1753.6964616472271,4633962.935049429,20,0.16666666666666663,1,400,1,1,Indole 3 acetamide,233086928,222246480,227666704,0.8806514575109674,NA,3.4987333011416934e-6,NA,C10H10N2O,10,2,3.498733301141693e-5,6.997466602283387e-6,27.932430407312822,8.849865044187373,1.2525703098953075e-6,7.906862497162429e-7,107.5456644,14.40024401,3.2532536952198076e-10
Indole 3 methyl acetate,Inj_vol,0.22303827334456167,0.22303827334456167,12505,200825,Smp,20ppt3C_C,C,200825,12505,200825_Smp_20ppt3C_C Indole 3 methyl acetate,RP,12505,Indole 3 methyl acetate_X_RP,0.6,64.52739864,20841.666666666668,193.79364833480602,1550059,23,0.04166666666666663,1,400,1,1,Indole 3 methyl acetate,59003572,33841068,46422320,0.8912208169404785,NA,1.8736452527725133e-6,NA,C11H11NO2,11,1,2.0610097780497645e-5,1.8736452527725133e-6,27.932430407312822,8.849865044187373,7.378555134644438e-7,2.1171455648390152e-7,107.5456644,14.40024401,1.9164043381462102e-10
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.10907489454654314,0.029409346606318,5737169,200825,Smp,20ppt3C_C,C,200825,6529220.2018104475,200825_Smp_20ppt3C_C Isobutyryl-L-carnitine,RP,5737169,Isobutyryl-L-carnitine_X_RP,0.6,64.52739864,10882033.66968408,101185.23819993323,214226510.4371842,6,0.75,1,400,1,1,Isobutyryl-L-carnitine,96714048,54742596,75728322,0.9478072673056788,NA,5.638956983786811e-4,NA,C11H21NO4,11,1,0.006202852682165492,5.638956983786811e-4,27.932430407312822,8.849865044187373,2.2206634337632e-4,6.37179997167358e-5,107.5456644,14.40024401,5.76764550832557e-8
Kynurenine,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.12063919099795799,0.04819700056220014,616270,200825,Smp,20ppt3C_C,C,200825,485623.3659603999,200825_Smp_20ppt3C_C Kynurenine,RP,616270,Kynurenine_X_RP,0.6,64.52739864,809372.2766006666,7525.847565461379,25470493.360840306,12,0.5,1,400,1,1,Kynurenine,97693088,54795296,76244192,0.9033506330289175,NA,4.370712995224785e-5,NA,C10H12N2O3,10,2,4.3707129952247846e-4,8.74142599044957e-5,27.932430407312822,8.849865044187373,1.5647449690165575e-5,9.877468127258024e-6,107.5456644,14.40024401,4.064053181138545e-9
Methylthioadenosine,"L-Tryptophan, D3",0.215281330336489,0.12625504597926313,8448353,200825,Smp,20ppt3C_C,C,200825,9614699.702871904,200825_Smp_20ppt3C_C Methylthioadenosine,RP,8448353,Methylthioadenosine_X_RP,0.6,64.52739864,16024499.504786506,149001.81791788258,128509926.3028596,5,0.7916666666666666,1,400,1,1,Methylthioadenosine,715680960,257616256,486648608,0.8762012379222064,NA,1.3977587207763027e-4,NA,C11H15N5O3S,11,5,0.001537534592853933,6.988793603881513e-4,27.932430407312822,8.849865044187373,5.504478380267978e-5,7.897062349523375e-5,107.5456644,14.40024401,1.4296574403365095e-8
RP B12,Inj_vol,0.2995946702327922,0.2995946702327922,106938,200825,Smp,20ppt3C_C,C,200825,106938,200825_Smp_20ppt3C_C RP B12,RP,106938,RP B12_X_RP,0.6,64.52739864,178230,1657.2495134448209,934453,19,0.20833333333333337,2,400,1,1,RP B12,56196396,28688300,42442348,0.9211020336641822,NA,1.695667703116397e-5,NA,C63H88CoN14O14P,63,1,0.00106827065296333,1.695667703116397e-5,27.932430407312822,8.849865044187373,3.8244815699376176e-5,1.9160379222168117e-6,107.5456644,14.40024401,9.933181955062894e-9
Sulfurol,Inj_vol,0.5381126558826509,0.5381126558826509,29953,200825,Smp,20ppt3C_C,C,200825,29953,200825_Smp_20ppt3C_C Sulfurol,RP,29953,Sulfurol_X_RP,0.6,64.52739864,49921.66666666667,464.19041571950777,2756865,22,0.08333333333333337,1,400,1,1,Sulfurol,680619392,631831168,656225280,0.7863034750049629,NA,3.598429584644884e-7,NA,C6H9NOS,6,1,2.1590577507869305e-6,3.598429584644884e-7,27.932430407312822,8.849865044187373,7.729573543380889e-8,4.066084134252812e-8,107.5456644,14.40024401,2.007573027543573e-11
Vitamin B5,"Pyridoxal, D3",0.3358585039333279,0.178376118136365,899170,200825,Smp,20ppt3C_C,C,200825,1197288.4476472244,200825_Smp_20ppt3C_C Vitamin B5,RP,899170,Vitamin B5_X_RP,0.6,64.52739864,1995480.7460787075,18554.729818366413,18715477.00505429,9,0.625,1,400,1,1,Vitamin B5,88008216,61721316,74864766,1.213219988134875,NA,8.171421216034601e-5,NA,C9H17NO5,9,1,7.354279094431141e-4,8.171421216034601e-5,27.932430407312822,8.849865044187373,2.6328819179679266e-5,9.233385114049421e-6,107.5456644,14.40024401,6.83828505357315e-9
Vitamin B6,"L-Tryptophan, D3",0.18022241270286093,0.11846570230736407,725845,200825,Smp,20ppt3C_C,C,200825,826052.3330205376,200825_Smp_20ppt3C_C Vitamin B6,RP,725845,Vitamin B6_X_RP,0.6,64.52739864,1376753.8883675628,12801.574996523641,175465164.83572602,10,0.5833333333333333,1,400,1,1,Vitamin B6,566306496,541020736,553663616,0.6314841528621162,NA,1.4645862582750525e-5,NA,C8H11NO3,8,1,1.171669006620042e-4,1.4645862582750525e-5,27.932430407312822,8.849865044187373,4.194654706141484e-6,1.6549249632196353e-6,107.5456644,14.40024401,1.0894618701337827e-9
Xanthine,"Indole 3 Acetic Acid, D5",0.22438185232386687,0.10399397034899559,15154452,200825,Smp,20ppt3C_C,C,200825,17115305.686306063,200825_Smp_20ppt3C_C Xanthine,RP,15154452,Xanthine_X_RP,0.6,64.52739864,28525509.477176774,265240.90614271915,672000958.3729496,3,0.875,1,400,1,1,Xanthine,36549840,10111464,23330652,1.4113261980653564,NA,0.0032221534203010402,NA,C5H4N4O2,5,4,0.0161107671015052,0.012888613681204161,27.932430407312822,8.849865044187373,5.767764160360116e-4,0.0014563627373808884,107.5456644,14.40024401,1.4980396644892735e-7
3OC12-HSL,Inj_vol,2.6268807039298925,2.6268807039298925,359780,200825,Smp,35ppt0C_A,A,200825,359780,200825_Smp_35ppt0C_A 3OC12-HSL,RP,359780,3OC12-HSL_X_RP,0.62,84.00397013,580290.3225806452,4282.8928137946805,3576281,17,0.37037037037037035,1,400,1,1,3OC12-HSL,272370112,226408096,249389104,0.770733340519836,NA,8.912829032131607e-6,NA,C16H27NO4,16,1,1.426052645141057e-4,8.912829032131607e-6,37.46822663726638,9.109724008878926,3.8060318652035873e-6,9.78386285187629e-7,135.4902744,21.38141431,1.0525129212824572e-9
3OC8-HSL,"Pyridoxal, D3",0.629453070752051,0.49019044727562144,162193,200825,Smp,35ppt0C_A,A,200825,218348.18502947205,200825_Smp_35ppt0C_A 3OC8-HSL,RP,162193,3OC8-HSL_X_RP,0.62,84.00397013,352174.49198301946,2599.260305097107,1923905.0429113489,23,0.14814814814814814,1,400,1,1,3OC8-HSL,144879200,139877184,142378192,0.9802881290948726,NA,7.449249981396565e-6,NA,C12H19NO4,12,1,8.939099977675879e-5,7.449249981396565e-6,37.46822663726638,9.109724008878926,2.3857814420245164e-6,8.17725100577805e-7,135.4902744,21.38141431,6.597595301405544e-10
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,333739,200825,Smp,35ppt0C_A,A,200825,333739,200825_Smp_35ppt0C_A 3OHC12-HSL,RP,333739,3OHC12-HSL_X_RP,0.62,84.00397013,538288.7096774194,3972.8955605731917,9928504,18,0.33333333333333337,1,400,1,1,3OHC12-HSL,263336192,209337904,236337048,1.0630912551444553,NA,6.325062007826469e-6,NA,C16H29NO4,16,1,1.0120099212522351e-4,6.325062007826469e-6,37.46822663726638,9.109724008878926,2.7009816371871653e-6,6.94319828093766e-7,135.4902744,21.38141431,7.469244015733096e-10
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,178038,200825,Smp,35ppt0C_A,A,200825,178038,200825_Smp_35ppt0C_A 7-dehydrocholesterol,RP,178038,7-dehydrocholesterol_X_RP,0.62,84.00397013,287158.06451612903,2119.399829847066,801867,22,0.18518518518518523,1,400,1,1,7-dehydrocholesterol,3250480,1133756,2192118,5.1487697034849464,NA,7.5111336783801e-5,NA,C27H44O,27,NA,0.0020280060931626267,NA,37.46822663726638,9.109724008878926,5.4126022904578716e-5,NA,135.4902744,21.38141431,1.496790896721829e-8
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,19730250,200825,Smp,35ppt0C_A,A,200825,26561345.29651551,200825_Smp_35ppt0C_A Adenosyl Methionine,RP,19730250,Adenosyl Methionine_X_RP,0.62,84.00397013,42840879.51050889,316191.54732104455,250765103.00201797,3,0.8888888888888888,1,400,1,1,Adenosyl Methionine,23176948,19000252,21088600,0.9088320027439033,NA,0.006599011517313152,NA,C15H22N6O5S,15,6,0.09898517275969727,0.03959406910387891,37.46822663726638,9.109724008878926,0.002641843013227782,0.004346352212788002,135.4902744,21.38141431,7.3057031730166215e-07
Agmatine,"Pyridoxal, D3",0.27964473821831304,0.11447681712334207,320092,200825,Smp,35ppt0C_A,A,200825,430915.68219623383,200825_Smp_35ppt0C_A Agmatine,RP,320092,Agmatine_X_RP,0.62,84.00397013,695025.2938648933,5129.706149951866,42618942.93793417,19,0.2962962962962963,1,400,1,1,Agmatine,111688360,102972840,107330600,0.24914393357871084,NA,7.673236869602846e-5,NA,C5H14N4,5,4,3.8366184348014227e-4,3.0692947478411383e-4,37.46822663726638,9.109724008878926,1.023965844966218e-5,3.369251082524131e-5,135.4902744,21.38141431,2.8316559633459736e-9
C14-HSL,"L-Phenylalanine, D8",0.14169400209760427,0.08547569526667295,951535,200825,Smp,35ppt0C_A,A,200825,1066942.0221368913,200825_Smp_35ppt0C_A C14-HSL,RP,951535,C14-HSL_X_RP,0.62,84.00397013,1720874.2292530504,12701.090442341589,16244604.2912921,12,0.5555555555555556,1,400,1,1,C14-HSL,149173440,59044432,104108936,0.9834577129134079,NA,4.962006184425419e-5,NA,C18H33NO3,18,1,8.931611131965753e-4,4.962006184425419e-5,37.46822663726638,9.109724008878926,2.3837827230078344e-5,5.446933605879966e-6,135.4902744,21.38141431,6.5920680812834444e-9
Carotene,Inj_vol,0.24876858783416217,0.24876858783416217,588577,200825,Smp,35ppt0C_A,A,200825,588577,200825_Smp_35ppt0C_A Carotene,RP,588577,Carotene_X_RP,0.62,84.00397013,949317.7419354839,7006.537894448918,3291806,15,0.4444444444444444,1,400,1,1,Carotene,1048756,488824,768790,5.4062402923046005,NA,6.743112353428276e-4,NA,C40H56,40,NA,0.026972449413713104,NA,37.46822663726638,9.109724008878926,7.198752605730733e-4,NA,135.4902744,21.38141431,1.9907295584983408e-7
Desthiobiotin,Inj_vol,0.20795488755562141,0.20795488755562141,87859,200825,Smp,35ppt0C_A,A,200825,87859,200825_Smp_35ppt0C_A Desthiobiotin,RP,87859,Desthiobiotin_X_RP,0.62,84.00397013,141708.06451612903,1045.8910437689333,1256288,26,0.03703703703703709,1,400,1,1,Desthiobiotin,244678720,177804944,211241832,1.1367082221065417,NA,1.7422782245632464e-6,NA,C10H18N2O3,10,2,1.7422782245632463e-5,3.484556449126493e-6,37.46822663726638,9.109724008878926,4.6500151753388666e-7,3.825095519612031e-7,135.4902744,21.38141431,1.2859064846378717e-10
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,54351,200825,Smp,35ppt0C_A,A,200825,54351,200825_Smp_35ppt0C_A Glutathione,RP,54351,Glutathione_X_RP,0.62,84.00397013,87662.90322580645,647.0051345893454,660067,27,0,1,400,1,1,Glutathione,31985900,13462076,22723988,0.0248887298,Literature value,4.5759411912499066e-4,Literature value,C10H17N3O6S,10,3,0.004575941191249907,0.001372782357374972,37.46822663726638,9.109724008878926,1.2212857671514712e-4,1.5069417646868002e-4,135.4902744,21.38141431,3.377320779305992e-8
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,1242106,200825,Smp,35ppt0C_A,A,200825,1242106,200825_Smp_35ppt0C_A Hydroxo B12,RP,1242106,Hydroxo B12_X_RP,0.62,84.00397013,2003396.7741935484,14786.277339961242,8649550,9,0.6666666666666667,2,400,1,1,Hydroxo B12,212174720,135981952,174078336,0.7131676627974644,NA,4.764117561411715e-5,NA,C62H89CoN13O15P,62,1,0.002953752888075263,4.764117561411715e-5,37.46822663726638,9.109724008878926,7.88335385250772e-5,5.229705704331216e-6,135.4902744,21.38141431,2.1800479046599842e-8
Indole 3 acetamide,"L-Tryptophan, D3",0.19606749936632245,0.12917385262328485,240813,200825,Smp,35ppt0C_A,A,200825,225069.23272862003,200825_Smp_35ppt0C_A Indole 3 acetamide,RP,240813,Indole 3 acetamide_X_RP,0.62,84.00397013,363014.8914977742,2679.2689962190484,4633962.935049429,21,0.2222222222222222,1,400,1,1,Indole 3 acetamide,233086928,222246480,227666704,0.8806514575109674,NA,5.3453079622360225e-6,NA,C10H10N2O,10,2,5.3453079622360223e-5,1.0690615924472045e-5,37.46822663726638,9.109724008878926,1.4266242205654616e-6,1.1735389473986567e-6,135.4902744,21.38141431,3.945159891296244e-10
Indole 3 methyl acetate,Inj_vol,0.22303827334456167,0.22303827334456167,161016,200825,Smp,35ppt0C_A,A,200825,161016,200825_Smp_35ppt0C_A Indole 3 methyl acetate,RP,161016,Indole 3 methyl acetate_X_RP,0.62,84.00397013,259703.2258064516,1916.7665498525885,1550059,24,0.11111111111111116,1,400,1,1,Indole 3 methyl acetate,59003572,33841068,46422320,0.8912208169404785,NA,1.8531776338716226e-5,NA,C11H11NO2,11,1,2.038495397258785e-4,1.8531776338716226e-5,37.46822663726638,9.109724008878926,5.4405974880894715e-6,2.0342851573389004e-6,135.4902744,21.38141431,1.5045326362249844e-9
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.10907489454654314,0.029409346606318,6454259,200825,Smp,35ppt0C_A,A,200825,6032295.270445493,200825_Smp_35ppt0C_A Isobutyryl-L-carnitine,RP,6454259,Isobutyryl-L-carnitine_X_RP,0.62,84.00397013,9729508.500718538,71809.64496213976,214226510.4371842,7,0.7407407407407407,1,400,1,1,Isobutyryl-L-carnitine,96714048,54742596,75728322,0.9478072673056788,NA,4.0018831419104823e-4,NA,C11H21NO4,11,1,0.00440207145610153,4.0018831419104823e-4,37.46822663726638,9.109724008878926,1.1748811863231267e-4,4.3929795655828745e-5,135.4902744,21.38141431,3.24899442088777e-8
Kynurenine,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.12063919099795799,0.04819700056220014,851691,200825,Smp,35ppt0C_A,A,200825,664335.7342207164,200825_Smp_35ppt0C_A Kynurenine,RP,851691,Kynurenine_X_RP,0.62,84.00397013,1071509.248743091,7908.384963146698,25470493.360840306,13,0.5185185185185186,1,400,1,1,Kynurenine,97693088,54795296,76244192,0.9033506330289175,NA,4.592875503922925e-5,NA,C10H12N2O3,10,2,4.592875503922925e-4,9.18575100784585e-5,37.46822663726638,9.109724008878926,1.2258054133137948e-5,1.0083456972892728e-5,135.4902744,21.38141431,3.389819324126282e-9
Methylthioadenosine,"L-Tryptophan, D3",0.215281330336489,0.12625504597926313,6994520,200825,Smp,35ppt0C_A,A,200825,6537235.322449317,200825_Smp_35ppt0C_A Methylthioadenosine,RP,6994520,Methylthioadenosine_X_RP,0.62,84.00397013,10543927.939434383,77820.55196120666,128509926.3028596,6,0.7777777777777778,1,400,1,1,Methylthioadenosine,715680960,257616256,486648608,0.8762012379222064,NA,7.300203224322364e-5,NA,C11H15N5O3S,11,5,8.0302235467546e-4,3.650101612161182e-4,37.46822663726638,9.109724008878926,2.1432088645390108e-5,4.006819096389261e-5,135.4902744,21.38141431,5.926789640301002e-9
RP B12,Inj_vol,0.2995946702327922,0.2995946702327922,100487,200825,Smp,35ppt0C_A,A,200825,100487,200825_Smp_35ppt0C_A RP B12,RP,100487,RP B12_X_RP,0.62,84.00397013,162075.8064516129,1196.2172721657294,934453,25,0.07407407407407407,2,400,1,1,RP B12,56196396,28688300,42442348,0.9211020336641822,NA,1.2239478593088514e-5,NA,C63H88CoN14O14P,63,1,7.710871513645764e-4,1.2239478593088514e-5,37.46822663726638,9.109724008878926,2.0579761055401622e-5,1.3435619543642735e-6,135.4902744,21.38141431,5.691088565428254e-9
Sulfurol,Inj_vol,0.5381126558826509,0.5381126558826509,425908,200825,Smp,35ppt0C_A,A,200825,425908,200825_Smp_35ppt0C_A Sulfurol,RP,425908,Sulfurol_X_RP,0.62,84.00397013,686948.3870967742,5070.093703201025,2756865,16,0.40740740740740744,1,400,1,1,Sulfurol,680619392,631831168,656225280,0.7863034750049629,NA,3.930364471278673e-6,NA,C6H9NOS,6,1,2.358218682767204e-5,3.930364471278673e-6,37.46822663726638,9.109724008878926,6.293915924010369e-7,4.314471511373874e-7,135.4902744,21.38141431,1.740507717775501e-10
Vitamin B5,"Pyridoxal, D3",0.3358585039333279,0.178376118136365,961818,200825,Smp,35ppt0C_A,A,200825,1294822.9247173227,200825_Smp_35ppt0C_A Vitamin B5,RP,961818,Vitamin B5_X_RP,0.62,84.00397013,2088424.072124714,15413.830116761443,18715477.00505429,11,0.5925925925925926,1,400,1,1,Vitamin B5,88008216,61721316,74864766,1.213219988134875,NA,6.788182833672035e-5,NA,C9H17NO5,9,1,6.109364550304832e-4,6.788182833672035e-5,37.46822663726638,9.109724008878926,1.6305454243805548e-5,7.451579023750701e-6,135.4902744,21.38141431,4.509079767798324e-9
Vitamin B6,"L-Tryptophan, D3",0.18022241270286093,0.11846570230736407,7843553,200825,Smp,35ppt0C_A,A,200825,7330760.613323474,200825_Smp_35ppt0C_A Vitamin B6,RP,7843553,Vitamin B6_X_RP,0.62,84.00397013,11823807.440844314,87266.83515051474,175465164.83572602,5,0.8148148148148149,1,400,1,1,Vitamin B6,566306496,541020736,553663616,0.6314841528621162,NA,9.983912729434141e-5,NA,C8H11NO3,8,1,7.987130183547313e-4,9.983912729434141e-5,37.46822663726638,9.109724008878926,2.131707556077183e-5,1.0959621520589619e-5,135.4902744,21.38141431,5.894984137361311e-9
