MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,166633,200825,Smp,20ppt3C_C,C,200825,166633,200825_Smp_20ppt3C_C 3OHC12-HSL,RP,166633,3OHC12-HSL_X_RP,0.6,64.52739864,277721.6666666667,2582.36041607147,9928504,18,0.25,1,400,1,1,3OHC12-HSL,263336192,209337904,236337048,1.0630912551444551,NA,4.111255760232486e-6,NA,C16H29NO4,16,1,6.578009216371978e-5,4.111255760232486e-6,21.18269391534133,5.428392151272325,3.1053695260204505e-6,7.573615991005506e-7,107.5456644,14.40024401,6.116480151078948e-10
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,100,200825,Smp,20ppt3C_C,C,200825,100,200825_Smp_20ppt3C_C 7-dehydrocholesterol,RP,100,7-dehydrocholesterol_X_RP,0.6,64.52739864,166.66666666666669,1.549729294960464,801867,24,0,1,400,1,1,7-dehydrocholesterol,3250480,1133756,2192118,5.1487697034849464,NA,5.4922264953610655e-8,NA,C27H44O,27,NA,1.4829011537474876e-6,NA,21.18269391534133,5.428392151272325,7.000531470048354e-8,NA,107.5456644,14.40024401,1.3788572156958913e-11
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,12754672,200825,Smp,20ppt3C_C,C,200825,16983464.127061088,200825_Smp_20ppt3C_C Adenosyl Methionine,RP,12754672,Adenosyl Methionine_X_RP,0.6,64.52739864,28305773.545101818,263197.7188761671,250765103.00201797,4,0.8333333333333334,1,400,1,1,Adenosyl Methionine,23176948,19000252,21088600,0.9088320027439032,NA,0.005493014575847828,NA,C15H22N6O5S,15,6,0.08239521863771741,0.032958087455086965,21.18269391534133,5.428392151272325,0.00388974220970278,0.006071427143921821,107.5456644,14.40024401,7.661417045252584e-7
Agmatine,"Pyridoxal, D3",0.27964473821831304,0.11447681712334208,100,200825,Smp,20ppt3C_C,C,200825,133.15484809849357,200825_Smp_20ppt3C_C Agmatine,RP,100,Agmatine_X_RP,0.6,64.52739864,221.92474683082256,2.063539688642461,42618942.93793417,24,0,1,400,1,1,Agmatine,111688360,102972840,107330600,0.24914393357871084,NA,3.086732135899966e-8,NA,C5H14N4,5,4,1.543366067949983e-7,1.2346928543599865e-7,21.18269391534133,5.428392151272325,7.285976345209886e-9,2.2745093205371962e-8,107.5456644,14.40024401,1.4350797650100182e-12
C14-HSL,"L-Phenylalanine, D8",0.14169400209760427,0.08547569526667295,297250,200825,Smp,20ppt3C_C,C,200825,390154.7393260144,200825_Smp_20ppt3C_C C14-HSL,RP,297250,C14-HSL_X_RP,0.6,64.52739864,650257.8988766908,6046.342291011879,16244604.2912921,15,0.375,1,400,1,1,C14-HSL,149173440,59044432,104108936,0.983457712913408,NA,2.3621584286288016e-5,NA,C18H33NO3,18,1,4.2518851715318427e-4,2.3621584286288016e-5,21.18269391534133,5.428392151272325,2.0072447765732302e-5,4.351488180667181e-6,107.5456644,14.40024401,3.953562605478536e-9
Carotene,Inj_vol,0.24876858783416217,0.24876858783416217,100,200825,Smp,20ppt3C_C,C,200825,100,200825_Smp_20ppt3C_C Carotene,RP,100,Carotene_X_RP,0.6,64.52739864,166.66666666666669,1.549729294960464,3291806,24,0,1,400,1,1,Carotene,1048756,488824,768790,5.4062402923046005,NA,1.4914639599104767e-7,NA,C40H56,40,NA,5.9658558396419065e-6,NA,21.18269391534133,5.428392151272325,2.816382025574756e-7,NA,107.5456644,14.40024401,5.5472769385224104e-11
Desthiobiotin,Inj_vol,0.2079548875556214,0.2079548875556214,67140,200825,Smp,20ppt3C_C,C,200825,67140,200825_Smp_20ppt3C_C Desthiobiotin,RP,67140,Desthiobiotin_X_RP,0.6,64.52739864,111900,1040.4882486364554,1256288,21,0.125,1,400,1,1,Desthiobiotin,244678720,177804944,211241832,1.1367082221065417,NA,1.7332780783556912e-6,NA,C10H18N2O3,10,2,1.733278078355691e-5,3.4665561567113825e-6,21.18269391534133,5.428392151272325,8.182519585482864e-7,6.385972236546837e-7,107.5456644,14.40024401,1.6116670886043556e-10
Glutathione,Inj_vol,0.4599836592083196,0.4599836592083196,100,200825,Smp,20ppt3C_C,C,200825,100,200825_Smp_20ppt3C_C Glutathione,RP,100,Glutathione_X_RP,0.6,64.52739864,166.66666666666669,1.549729294960464,660067,24,0,1,400,1,1,Glutathione,31985900,13462076,22723988,0.0248887298,Literature value,1.0960454155587534e-6,Literature value,C10H17N3O6S,10,3,1.0960454155587534e-5,3.2881362466762604e-6,21.18269391534133,5.428392151272325,5.174249412936826e-7,6.057293126668411e-7,107.5456644,14.40024401,1.0191442134591093e-10
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,918480,200825,Smp,20ppt3C_C,C,200825,918480,200825_Smp_20ppt3C_C Hydroxo B12,RP,918480,Hydroxo B12_X_RP,0.6,64.52739864,1530800,14233.953628352869,8649550,8,0.6666666666666667,2,400,1,1,Hydroxo B12,212174720,135981952,174078336,0.7131676627974644,NA,4.586159645868894e-5,NA,C62H89CoN13O15P,62,1,0.002843418980438714,4.586159645868894e-5,21.18269391534133,5.428392151272325,1.342331146266245e-4,8.448467830007407e-6,107.5456644,14.40024401,2.6439178150994935e-8
Indole 3 acetamide,"L-Tryptophan, D3",0.19606749936632245,0.12917385262328485,99434,200825,Smp,20ppt3C_C,C,200825,113161.4706742681,200825_Smp_20ppt3C_C Indole 3 acetamide,RP,99434,Indole 3 acetamide_X_RP,0.6,64.52739864,188602.45112378016,1753.6964616472271,4633962.935049429,20,0.16666666666666663,1,400,1,1,Indole 3 acetamide,233086928,222246480,227666704,0.8806514575109674,NA,3.4987333011416934e-6,NA,C10H10N2O,10,2,3.498733301141693e-5,6.997466602283387e-6,21.18269391534133,5.428392151272325,1.6516942156293799e-6,1.2890495762439153e-6,107.5456644,14.40024401,3.2532536952198076e-10
Indole 3 methyl acetate,Inj_vol,0.2230382733445617,0.2230382733445617,12505,200825,Smp,20ppt3C_C,C,200825,12505,200825_Smp_20ppt3C_C Indole 3 methyl acetate,RP,12505,Indole 3 methyl acetate_X_RP,0.6,64.52739864,20841.666666666668,193.793648334806,1550059,23,0.04166666666666663,1,400,1,1,Indole 3 methyl acetate,59003572,33841068,46422320,0.8912208169404785,NA,1.8736452527725133e-6,NA,C11H11NO2,11,1,2.0610097780497645e-5,1.8736452527725133e-6,21.18269391534133,5.428392151272325,9.729686820225926e-7,3.451565768573595e-7,107.5456644,14.40024401,1.9164043381462102e-10
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.10907489454654314,0.029409346606318,5737169,200825,Smp,20ppt3C_C,C,200825,6529220.2018104475,200825_Smp_20ppt3C_C Isobutyryl-L-carnitine,RP,5737169,Isobutyryl-L-carnitine_X_RP,0.6,64.52739864,10882033.66968408,101185.23819993324,214226510.4371842,6,0.75,1,400,1,1,Isobutyryl-L-carnitine,96714048,54742596,75728322,0.9478072673056788,NA,5.638956983786811e-4,NA,C11H21NO4,11,1,0.006202852682165492,5.638956983786811e-4,21.18269391534133,5.428392151272325,2.9282643213161596e-4,1.0387895396365446e-4,107.5456644,14.40024401,5.76764550832557e-8
Kynurenine,"L-Tryptophan, D3",0.120639190997958,0.0717777809499295,616270,200825,Smp,20ppt3C_C,C,200825,701349.8353926344,200825_Smp_20ppt3C_C Kynurenine,RP,616270,Kynurenine_X_RP,0.6,64.52739864,1168916.3923210574,10869.023859236648,24151582.32510652,12,0.5,1,400,1,1,Kynurenine,97693088,54795296,76244192,0.9033506330289176,NA,6.312296842815667e-5,NA,C10H12N2O3,10,2,6.312296842815667e-4,1.2624593685631335e-4,21.18269391534133,5.428392151272325,2.9799311022683743e-5,2.3256598517246658e-5,107.5456644,14.40024401,5.8694108014787315e-9
Methylthioadenosine,"L-Tryptophan, D3",0.215281330336489,0.12625504597926313,8448353,200825,Smp,20ppt3C_C,C,200825,9614699.702871904,200825_Smp_20ppt3C_C Methylthioadenosine,RP,8448353,Methylthioadenosine_X_RP,0.6,64.52739864,16024499.504786506,149001.81791788258,128509926.3028596,5,0.7916666666666666,1,400,1,1,Methylthioadenosine,715680960,257616256,486648608,0.8762012379222064,NA,1.3977587207763027e-4,NA,C11H15N5O3S,11,5,0.001537534592853933,6.988793603881513e-4,21.18269391534133,5.428392151272325,7.25844691425386e-5,1.2874518658795598e-4,107.5456644,14.40024401,1.4296574403365095e-8
RP B12,Inj_vol,0.2995946702327922,0.2995946702327922,106938,200825,Smp,20ppt3C_C,C,200825,106938,200825_Smp_20ppt3C_C RP B12,RP,106938,RP B12_X_RP,0.6,64.52739864,178230,1657.2495134448209,934453,19,0.20833333333333337,2,400,1,1,RP B12,56196396,28688300,42442348,0.9211020336641822,NA,1.695667703116397e-5,NA,C63H88CoN14O14P,63,1,0.00106827065296333,1.695667703116397e-5,21.18269391534133,5.428392151272325,5.043129345270135e-5,3.1237015599894722e-6,107.5456644,14.40024401,9.933181955062894e-9
Sulfurol,Inj_vol,0.5381126558826509,0.5381126558826509,29953,200825,Smp,20ppt3C_C,C,200825,29953,200825_Smp_20ppt3C_C Sulfurol,RP,29953,Sulfurol_X_RP,0.6,64.52739864,49921.66666666667,464.19041571950777,2756865,22,0.08333333333333337,1,400,1,1,Sulfurol,680619392,631831168,656225280,0.7863034750049629,NA,3.598429584644884e-7,NA,C6H9NOS,6,1,2.1590577507869305e-6,3.598429584644884e-7,21.18269391534133,5.428392151272325,1.0192555108504198e-7,6.628904995011225e-8,107.5456644,14.40024401,2.007573027543573e-11
Vitamin B5,"Pyridoxal, D3",0.3358585039333279,0.178376118136365,899170,200825,Smp,20ppt3C_C,C,200825,1197288.4476472244,200825_Smp_20ppt3C_C Vitamin B5,RP,899170,Vitamin B5_X_RP,0.6,64.52739864,1995480.7460787075,18554.729818366413,18715477.00505429,9,0.625,1,400,1,1,Vitamin B5,88008216,61721316,74864766,1.213219988134875,NA,8.171421216034601e-5,NA,C9H17NO5,9,1,7.354279094431141e-4,8.171421216034601e-5,21.18269391534133,5.428392151272325,3.471833716628878e-5,1.5053115155137338e-5,107.5456644,14.40024401,6.83828505357315e-9
Vitamin B6,"L-Tryptophan, D3",0.1802224127028609,0.11846570230736408,725845,200825,Smp,20ppt3C_C,C,200825,826052.3330205376,200825_Smp_20ppt3C_C Vitamin B6,RP,725845,Vitamin B6_X_RP,0.6,64.52739864,1376753.8883675628,12801.57499652364,175465164.83572602,10,0.5833333333333333,1,400,1,1,Vitamin B6,566306496,541020736,553663616,0.6314841528621162,NA,1.4645862582750525e-5,NA,C8H11NO3,8,1,1.171669006620042e-4,1.4645862582750525e-5,21.18269391534133,5.428392151272325,5.5312558983419665e-6,2.6980111559032774e-6,107.5456644,14.40024401,1.0894618701337827e-9
Xanthine,"Indole 3 Acetic Acid, D5",0.22438185232386687,0.1039939703489956,15154452,200825,Smp,20ppt3C_C,C,200825,17115305.686306063,200825_Smp_20ppt3C_C Xanthine,RP,15154452,Xanthine_X_RP,0.6,64.52739864,28525509.477176774,265240.90614271915,672000958.3729496,3,0.875,1,400,1,1,Xanthine,36549840,10111464,23330652,1.4113261980653564,NA,0.0032221534203010402,NA,C5H4N4O2,5,4,0.0161107671015052,0.012888613681204161,21.18269391534133,5.428392151272325,7.605627105737085e-4,0.0023742967202882133,107.5456644,14.40024401,1.4980396644892735e-7
3OC12-HSL,Inj_vol,2.6268807039298925,2.6268807039298925,359780,200825,Smp,35ppt0C_A,A,200825,359780,200825_Smp_35ppt0C_A 3OC12-HSL,RP,359780,3OC12-HSL_X_RP,0.62,84.00397013,580290.3225806452,4282.8928137946805,3576281,17,0.3703703703703703,1,400,1,1,3OC12-HSL,272370112,226408096,249389104,0.770733340519836,NA,8.912829032131607e-6,NA,C16H27NO4,16,1,1.426052645141057e-4,8.912829032131607e-6,36.29523332885328,8.623390872078376,3.9290356180391365e-6,1.033564309486469e-6,135.4902744,21.38141431,1.0525129212824572e-9
3OC8-HSL,"Pyridoxal, D3",0.629453070752051,0.49019044727562144,162193,200825,Smp,35ppt0C_A,A,200825,218348.18502947205,200825_Smp_35ppt0C_A 3OC8-HSL,RP,162193,3OC8-HSL_X_RP,0.62,84.00397013,352174.49198301946,2599.260305097107,1923905.0429113489,23,0.14814814814814814,1,400,1,1,3OC8-HSL,144879200,139877184,142378192,0.9802881290948726,NA,7.449249981396565e-6,NA,C12H19NO4,12,1,8.939099977675879e-5,7.449249981396565e-6,36.29523332885328,8.623390872078376,2.4628853868173503e-6,8.638423204863003e-7,135.4902744,21.38141431,6.597595301405544e-10
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,333739,200825,Smp,35ppt0C_A,A,200825,333739,200825_Smp_35ppt0C_A 3OHC12-HSL,RP,333739,3OHC12-HSL_X_RP,0.62,84.00397013,538288.7096774194,3972.895560573192,9928504,18,0.33333333333333337,1,400,1,1,3OHC12-HSL,263336192,209337904,236337048,1.0630912551444551,NA,6.325062007826471e-6,NA,C16H29NO4,16,1,1.0120099212522354e-4,6.325062007826471e-6,36.29523332885328,8.623390872078376,2.7882722562572077e-6,7.334773642589193e-7,135.4902744,21.38141431,7.469244015733098e-10
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,178038,200825,Smp,35ppt0C_A,A,200825,178038,200825_Smp_35ppt0C_A 7-dehydrocholesterol,RP,178038,7-dehydrocholesterol_X_RP,0.62,84.00397013,287158.06451612903,2119.399829847066,801867,22,0.18518518518518523,1,400,1,1,7-dehydrocholesterol,3250480,1133756,2192118,5.1487697034849464,NA,7.5111336783801e-5,NA,C27H44O,27,NA,0.0020280060931626267,NA,36.29523332885328,8.623390872078376,5.587527361479839e-5,NA,135.4902744,21.38141431,1.496790896721829e-8
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,19730250,200825,Smp,35ppt0C_A,A,200825,26561345.29651551,200825_Smp_35ppt0C_A Adenosyl Methionine,RP,19730250,Adenosyl Methionine_X_RP,0.62,84.00397013,42840879.51050889,316191.54732104455,250765103.00201797,3,0.8888888888888888,1,400,1,1,Adenosyl Methionine,23176948,19000252,21088600,0.9088320027439032,NA,0.006599011517313152,NA,C15H22N6O5S,15,6,0.09898517275969727,0.03959406910387891,36.29523332885328,8.623390872078376,0.002727222383800133,0.004591473318469223,135.4902744,21.38141431,7.3057031730166215e-07
Agmatine,"Pyridoxal, D3",0.27964473821831304,0.11447681712334208,320092,200825,Smp,35ppt0C_A,A,200825,430915.68219623383,200825_Smp_35ppt0C_A Agmatine,RP,320092,Agmatine_X_RP,0.62,84.00397013,695025.2938648933,5129.706149951866,42618942.93793417,19,0.2962962962962963,1,400,1,1,Agmatine,111688360,102972840,107330600,0.24914393357871084,NA,7.673236869602846e-5,NA,C5H14N4,5,4,3.8366184348014227e-4,3.0692947478411383e-4,36.29523332885328,8.623390872078376,1.057058484798736e-5,3.5592666427532456e-5,135.4902744,21.38141431,2.8316559633459736e-9
C14-HSL,"L-Phenylalanine, D8",0.14169400209760427,0.08547569526667295,951535,200825,Smp,35ppt0C_A,A,200825,1066942.0221368913,200825_Smp_35ppt0C_A C14-HSL,RP,951535,C14-HSL_X_RP,0.62,84.00397013,1720874.2292530504,12701.090442341589,16244604.2912921,12,0.5555555555555556,1,400,1,1,C14-HSL,149173440,59044432,104108936,0.983457712913408,NA,4.962006184425419e-5,NA,C18H33NO3,18,1,8.931611131965753e-4,4.962006184425419e-5,36.29523332885328,8.623390872078376,2.4608220729815436e-5,5.754124169984997e-6,135.4902744,21.38141431,6.5920680812834444e-9
Carotene,Inj_vol,0.24876858783416217,0.24876858783416217,588577,200825,Smp,35ppt0C_A,A,200825,588577,200825_Smp_35ppt0C_A Carotene,RP,588577,Carotene_X_RP,0.62,84.00397013,949317.741935484,7006.537894448918,3291806,15,0.4444444444444444,1,400,1,1,Carotene,1048756,488824,768790,5.4062402923046005,NA,6.743112353428276e-4,NA,C40H56,40,NA,0.026972449413713104,NA,36.29523332885328,8.623390872078376,7.431402677406421e-4,NA,135.4902744,21.38141431,1.9907295584983408e-7
Desthiobiotin,Inj_vol,0.2079548875556214,0.2079548875556214,87859,200825,Smp,35ppt0C_A,A,200825,87859,200825_Smp_35ppt0C_A Desthiobiotin,RP,87859,Desthiobiotin_X_RP,0.62,84.00397013,141708.06451612903,1045.8910437689333,1256288,26,0.03703703703703709,1,400,1,1,Desthiobiotin,244678720,177804944,211241832,1.1367082221065417,NA,1.7422782245632464e-6,NA,C10H18N2O3,10,2,1.7422782245632463e-5,3.484556449126493e-6,36.29523332885328,8.623390872078376,4.800294872820679e-7,4.0408193259673717e-7,135.4902744,21.38141431,1.2859064846378717e-10
Glutathione,Inj_vol,0.4599836592083196,0.4599836592083196,54351,200825,Smp,35ppt0C_A,A,200825,54351,200825_Smp_35ppt0C_A Glutathione,RP,54351,Glutathione_X_RP,0.62,84.00397013,87662.90322580645,647.0051345893454,660067,27,0,1,400,1,1,Glutathione,31985900,13462076,22723988,0.0248887298,Literature value,4.5759411912499066e-4,Literature value,C10H17N3O6S,10,3,0.004575941191249907,0.001372782357374972,36.29523332885328,8.623390872078376,1.2607554137452574e-4,1.5919287177621687e-4,135.4902744,21.38141431,3.377320779305992e-8
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,1242106,200825,Smp,35ppt0C_A,A,200825,1242106,200825_Smp_35ppt0C_A Hydroxo B12,RP,1242106,Hydroxo B12_X_RP,0.62,84.00397013,2003396.7741935484,14786.277339961242,8649550,9,0.6666666666666667,2,400,1,1,Hydroxo B12,212174720,135981952,174078336,0.7131676627974644,NA,4.764117561411715e-5,NA,C62H89CoN13O15P,62,1,0.002953752888075263,4.764117561411715e-5,36.29523332885328,8.623390872078376,8.138128941926779e-5,5.524645272473293e-6,135.4902744,21.38141431,2.1800479046599842e-8
Indole 3 acetamide,"L-Tryptophan, D3",0.19606749936632245,0.12917385262328485,240813,200825,Smp,35ppt0C_A,A,200825,225069.23272862003,200825_Smp_35ppt0C_A Indole 3 acetamide,RP,240813,Indole 3 acetamide_X_RP,0.62,84.00397013,363014.8914977742,2679.2689962190484,4633962.935049429,21,0.2222222222222222,1,400,1,1,Indole 3 acetamide,233086928,222246480,227666704,0.8806514575109674,NA,5.3453079622360225e-6,NA,C10H10N2O,10,2,5.3453079622360223e-5,1.0690615924472045e-5,36.29523332885328,8.623390872078376,1.4727300176871197e-6,1.2397229909973262e-6,135.4902744,21.38141431,3.945159891296244e-10
Indole 3 methyl acetate,Inj_vol,0.2230382733445617,0.2230382733445617,161016,200825,Smp,35ppt0C_A,A,200825,161016,200825_Smp_35ppt0C_A Indole 3 methyl acetate,RP,161016,Indole 3 methyl acetate_X_RP,0.62,84.00397013,259703.2258064516,1916.7665498525885,1550059,24,0.11111111111111116,1,400,1,1,Indole 3 methyl acetate,59003572,33841068,46422320,0.8912208169404785,NA,1.8531776338716226e-5,NA,C11H11NO2,11,1,2.038495397258785e-4,1.8531776338716226e-5,36.29523332885328,8.623390872078376,5.616427310961138e-6,2.1490126811623663e-6,135.4902744,21.38141431,1.5045326362249844e-9
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.10907489454654314,0.029409346606318,6454259,200825,Smp,35ppt0C_A,A,200825,6032295.270445493,200825_Smp_35ppt0C_A Isobutyryl-L-carnitine,RP,6454259,Isobutyryl-L-carnitine_X_RP,0.62,84.00397013,9729508.500718538,71809.64496213976,214226510.4371842,7,0.7407407407407407,1,400,1,1,Isobutyryl-L-carnitine,96714048,54742596,75728322,0.9478072673056788,NA,4.0018831419104823e-4,NA,C11H21NO4,11,1,0.00440207145610153,4.0018831419104823e-4,36.29523332885328,8.623390872078376,1.2128511246136712e-4,4.640730312791636e-5,135.4902744,21.38141431,3.24899442088777e-8
Kynurenine,"L-Tryptophan, D3",0.120639190997958,0.0717777809499295,851691,200825,Smp,35ppt0C_A,A,200825,796009.5173095769,200825_Smp_35ppt0C_A Kynurenine,RP,851691,Kynurenine_X_RP,0.62,84.00397013,1283886.318241253,9475.855915830116,24151582.32510652,13,0.5185185185185186,1,400,1,1,Kynurenine,97693088,54795296,76244192,0.9033506330289176,NA,5.503200301620415e-5,NA,C10H12N2O3,10,2,5.503200301620416e-4,1.100640060324083e-4,36.29523332885328,8.623390872078376,1.5162322423329316e-5,1.2763425393227143e-5,135.4902744,21.38141431,4.0616939673276036e-9
Methylthioadenosine,"L-Tryptophan, D3",0.215281330336489,0.12625504597926313,6994520,200825,Smp,35ppt0C_A,A,200825,6537235.322449317,200825_Smp_35ppt0C_A Methylthioadenosine,RP,6994520,Methylthioadenosine_X_RP,0.62,84.00397013,10543927.939434385,77820.55196120666,128509926.3028596,6,0.7777777777777778,1,400,1,1,Methylthioadenosine,715680960,257616256,486648608,0.8762012379222064,NA,7.300203224322364e-5,NA,C11H15N5O3S,11,5,8.0302235467546e-4,3.650101612161182e-4,36.29523332885328,8.623390872078376,2.21247332232216e-5,4.232791562284186e-5,135.4902744,21.38141431,5.926789640301002e-9
RP B12,Inj_vol,0.2995946702327922,0.2995946702327922,100487,200825,Smp,35ppt0C_A,A,200825,100487,200825_Smp_35ppt0C_A RP B12,RP,100487,RP B12_X_RP,0.62,84.00397013,162075.8064516129,1196.2172721657294,934453,25,0.07407407407407407,2,400,1,1,RP B12,56196396,28688300,42442348,0.9211020336641822,NA,1.2239478593088514e-5,NA,C63H88CoN14O14P,63,1,7.710871513645764e-4,1.2239478593088514e-5,36.29523332885328,8.623390872078376,2.1244860017240683e-05,1.419334780790077e-6,135.4902744,21.38141431,5.691088565428254e-9
Sulfurol,Inj_vol,0.5381126558826509,0.5381126558826509,425908,200825,Smp,35ppt0C_A,A,200825,425908,200825_Smp_35ppt0C_A Sulfurol,RP,425908,Sulfurol_X_RP,0.62,84.00397013,686948.3870967742,5070.093703201025,2756865,16,0.40740740740740744,1,400,1,1,Sulfurol,680619392,631831168,656225280,0.7863034750049629,NA,3.930364471278673e-6,NA,C6H9NOS,6,1,2.358218682767204e-5,3.930364471278673e-6,36.29523332885328,8.623390872078376,6.497323385141357e-7,4.5577946420181135e-7,135.4902744,21.38141431,1.740507717775501e-10
Vitamin B5,"Pyridoxal, D3",0.3358585039333279,0.178376118136365,961818,200825,Smp,35ppt0C_A,A,200825,1294822.9247173227,200825_Smp_35ppt0C_A Vitamin B5,RP,961818,Vitamin B5_X_RP,0.62,84.00397013,2088424.072124714,15413.830116761445,18715477.00505429,11,0.5925925925925926,1,400,1,1,Vitamin B5,88008216,61721316,74864766,1.213219988134875,NA,6.788182833672035e-5,NA,C9H17NO5,9,1,6.109364550304832e-4,6.788182833672035e-5,36.29523332885328,8.623390872078376,1.6832415692030085e-5,7.871825520111179e-6,135.4902744,21.38141431,4.509079767798324e-9
Vitamin B6,"L-Tryptophan, D3",0.1802224127028609,0.11846570230736408,7843553,200825,Smp,35ppt0C_A,A,200825,7330760.613323474,200825_Smp_35ppt0C_A Vitamin B6,RP,7843553,Vitamin B6_X_RP,0.62,84.00397013,11823807.440844314,87266.83515051474,175465164.83572602,5,0.8148148148148149,1,400,1,1,Vitamin B6,566306496,541020736,553663616,0.6314841528621162,NA,9.983912729434141e-5,NA,C8H11NO3,8,1,7.987130183547313e-4,9.983912729434141e-5,36.29523332885328,8.623390872078376,2.2006003133193414e-5,1.1577710992738355e-5,135.4902744,21.38141431,5.894984137361311e-9
