"","X","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RT_max","RT_min","RTFlag","Blank.Area","BlankFlag","Flags","QC_area","Reps_Present","ReplicateFlag","Samps_Present","Replicate.Name","SampleFlag","SmpFlag","CmpFlag","Filled_area","Backfill_Flag"
"123",123,"Adenosyl Homocysteine",10.04,0,0,"0",NA,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,0,NA,"areaminFlag, ",NA,1,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA,100,"Backfill_Flag"
"124",124,"Adenosyl Homocysteine",9.9,0,0,"0",NA,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,0,NA,"areaminFlag, ",NA,1,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA,100,"Backfill_Flag"
"125",125,"Adenosyl Homocysteine",10.18,185510,0,"32491",-1.8,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",185510,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA,185510,NA
"126",126,"Adenosyl Homocysteine",10.41,21242,0,"8881",0.7,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,0,NA,"areaminFlag, ",NA,0,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA,100,"Backfill_Flag"
"127",127,"Adenosyl Homocysteine",9.83,0,0,"0",NA,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,0,NA,"areaminFlag, ",NA,0,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA,100,"Backfill_Flag"
"128",128,"Adenosyl Homocysteine",10.08,50493,0,"10639",0.5,NA,NA,NA,9.94625,10.26,9.37,NA,0,NA,"",50493,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA,50493,NA
"129",129,"Adenosyl Homocysteine",10.75,20632,0,"5463",0.7,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,21434,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",9,"200821_Smp_Hero1_A",NA,NA,NA,64402,"Backfill_Flag"
"130",130,"Adenosyl Homocysteine",10.43,7850,0,"4768",-0.9,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,21434,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",9,"200821_Smp_Hero1_B",NA,NA,NA,64402,"Backfill_Flag"
"131",131,"Adenosyl Homocysteine",10.73,9319,0,"7265",0.1,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,21434,"BlankFlag","areaminFlag, BlankFlag, ReplicateFlag, ",NA,0,"ReplicateFlag",9,"200821_Smp_Hero1_C",NA,NA,NA,64402,"Backfill_Flag"
"132",132,"Adenosyl Homocysteine",10.1,291796,0,"36083",-1.9,NA,NA,NA,9.94625,10.26,9.37,NA,21434,NA,"",291796,5,NA,9,"200821_Smp_StaB1_A",NA,NA,NA,291796,NA
"133",133,"Adenosyl Homocysteine",9.98,224702,0,"26969",-1.1,NA,NA,NA,9.94625,10.26,9.37,NA,21434,NA,"",224702,5,NA,9,"200821_Smp_StaB1_B",NA,NA,NA,224702,NA
"134",134,"Adenosyl Homocysteine",10.2,285753,0,"35019",-1.2,NA,NA,NA,9.94625,10.26,9.37,NA,21434,NA,"",285753,5,NA,9,"200821_Smp_StaB1_C",NA,NA,NA,285753,NA
"135",135,"Adenosyl Homocysteine",10.21,204090,0,"28566",-1.8,NA,NA,NA,9.94625,10.26,9.37,NA,21434,NA,"",204090,5,NA,9,"200821_Smp_StaB1_D",NA,NA,NA,204090,NA
"136",136,"Adenosyl Homocysteine",9.99,148202,0,"31060",-1.2,NA,NA,NA,9.94625,10.26,9.37,NA,21434,NA,"",148202,5,NA,9,"200821_Smp_StaB1_E",NA,NA,NA,148202,NA
"137",137,"Adenosyl Homocysteine",9.96,866284,0,"90679",-0.7,NA,NA,NA,9.94625,10.26,9.37,NA,21434,NA,"",866284,3,NA,9,"200821_Smp_StaB2_A",NA,NA,NA,866284,NA
"138",138,"Adenosyl Homocysteine",10.12,341978,0,"48344",-1.9,NA,NA,NA,9.94625,10.26,9.37,NA,21434,NA,"",341978,3,NA,9,"200821_Smp_StaB2_B",NA,NA,NA,341978,NA
"139",139,"Adenosyl Homocysteine",10.1,881357,0,"67554",-1.8,NA,NA,NA,9.94625,10.26,9.37,NA,21434,NA,"",881357,3,NA,9,"200821_Smp_StaB2_C",NA,NA,NA,881357,NA
"140",140,"Adenosyl Homocysteine",10.15,753286,0,"71969",-1.7,NA,NA,NA,9.94625,10.26,9.37,NA,43891,NA,"",753286,3,NA,9,"200821_Smp_StaB3_A",NA,NA,NA,753286,NA
"141",141,"Adenosyl Homocysteine",10.01,957277,0,"76826",-1.1,NA,NA,NA,9.94625,10.26,9.37,NA,43891,NA,"",957277,3,NA,9,"200821_Smp_StaB3_B",NA,NA,NA,957277,NA
"142",142,"Adenosyl Homocysteine",10.08,727021,0,"83109",-2.3,NA,NA,NA,9.94625,10.26,9.37,NA,43891,NA,"",727021,3,NA,9,"200821_Smp_StaB3_C",NA,NA,NA,727021,NA
"143",143,"Adenosyl Homocysteine",10.2,766269,0,"86781",-0.8,NA,NA,NA,9.94625,10.26,9.37,NA,21796,NA,"",766269,3,NA,9,"200821_Smp_StaB4_A",NA,NA,NA,766269,NA
"144",144,"Adenosyl Homocysteine",10.19,1640076,0,"137767",-1.4,NA,NA,NA,9.94625,10.26,9.37,NA,21796,NA,"",1640076,3,NA,9,"200821_Smp_StaB4_B",NA,NA,NA,1640076,NA
"145",145,"Adenosyl Homocysteine",9.97,764286,0,"77200",-0.9,NA,NA,NA,9.94625,10.26,9.37,NA,21796,NA,"",764286,3,NA,9,"200821_Smp_StaB4_C",NA,NA,NA,764286,NA
"146",146,"Adenosyl Homocysteine",10.2,37401,0,"17951",-2.4,NA,NA,"areaminFlag",9.94625,10.26,9.37,NA,21796,"BlankFlag","areaminFlag, BlankFlag, ",NA,2,NA,9,"200821_Smp_StaB5_A",NA,NA,NA,65488,"Backfill_Flag"
"147",147,"Adenosyl Homocysteine",10.23,280555,0,"33236",-1.9,NA,NA,NA,9.94625,10.26,9.37,NA,21796,NA,"",280555,2,NA,9,"200821_Smp_StaB5_B",NA,NA,NA,280555,NA
"148",148,"Adenosyl Homocysteine",10.24,403746,0,"34594",-1.3,NA,NA,NA,9.94625,10.26,9.37,NA,21796,NA,"",403746,2,NA,9,"200821_Smp_StaB5_C",NA,NA,NA,403746,NA
"149",149,"Adenosyl Methionine",12.3,29464122,0,"1496183",-0.4,NA,NA,NA,12.2925,12.33,12.27,NA,113000,NA,"",29464122,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA,29464122,NA
"150",150,"Adenosyl Methionine",12.35,30185552,0,"1126485",-1.1,NA,NA,NA,12.2925,12.33,12.27,NA,113000,NA,"",30185552,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA,30185552,NA
"151",151,"Adenosyl Methionine",12.3,21499222,0,"1079864",-1.1,NA,NA,NA,12.2925,12.33,12.27,NA,113000,NA,"",21499222,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA,21499222,NA
"152",152,"Adenosyl Methionine",12.31,35949020,0,"2020331",-0.7,NA,NA,NA,12.2925,12.33,12.27,NA,26942,NA,"",35949020,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA,35949020,NA
"153",153,"Adenosyl Methionine",12.28,25274924,550519,"1252652",0.3,NA,NA,NA,12.2925,12.33,12.27,NA,26942,NA,"",25274924,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA,25274924,NA
"154",154,"Adenosyl Methionine",12.29,40314396,0,"2081684",-0.2,NA,NA,NA,12.2925,12.33,12.27,NA,26942,NA,"",40314396,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA,40314396,NA
"155",155,"Adenosyl Methionine",12.26,6725260,0,"321506",-1.3,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",6725260,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA,6725260,NA
"156",156,"Adenosyl Methionine",12.23,9970294,0,"395899",-1.2,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",9970294,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA,9970294,NA
"157",157,"Adenosyl Methionine",12.31,11290578,0,"527832",-0.2,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",11290578,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA,11290578,NA
"158",158,"Adenosyl Methionine",12.32,14292841,0,"607637",-0.8,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",14292841,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA,14292841,NA
"159",159,"Adenosyl Methionine",12.28,11652823,0,"586906",-0.1,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",11652823,3,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA,11652823,NA
"160",160,"Adenosyl Methionine",12.29,7461706,0,"345242",-0.6,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",7461706,3,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA,7461706,NA
"161",161,"Adenosyl Methionine",12.3,8728441,0,"377346",-1.2,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",8728441,3,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA,8728441,NA
"162",162,"Adenosyl Methionine",12.34,19924554,0,"841160",-1.3,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",19924554,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA,19924554,NA
"163",163,"Adenosyl Methionine",12.31,3018862,0,"152728",-0.1,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",3018862,1,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA,3018862,NA
"164",164,"Adenosyl Methionine",12.28,11934495,0,"540789",-0.9,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",11934495,1,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA,11934495,NA
"165",165,"Adenosyl Methionine",12.27,2112439,0,"93992",-0.8,NA,NA,NA,12.2925,12.33,12.27,NA,0,NA,"",2112439,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA,2112439,NA
"166",166,"Adenosyl Methionine",12.33,37578,0,"8758",-0.6,NA,NA,"areaminFlag",12.2925,12.33,12.27,NA,10656,"BlankFlag","areaminFlag, BlankFlag, ",NA,2,NA,9,"200821_Smp_Hero1_A",NA,NA,NA,32068,"Backfill_Flag"
"167",167,"Adenosyl Methionine",12.27,1707656,0,"73609",-1.7,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",1707656,2,NA,9,"200821_Smp_Hero1_B",NA,NA,NA,1707656,NA
"168",168,"Adenosyl Methionine",12.31,1058711,0,"47460",-2,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",1058711,2,NA,9,"200821_Smp_Hero1_C",NA,NA,NA,1058711,NA
"169",169,"Adenosyl Methionine",12.28,10990616,0,"484017",-1.5,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",10990616,5,NA,9,"200821_Smp_StaB1_A",NA,NA,NA,10990616,NA
"170",170,"Adenosyl Methionine",12.31,3986395,0,"225594",-0.8,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",3986395,5,NA,9,"200821_Smp_StaB1_B",NA,NA,NA,3986395,NA
"171",171,"Adenosyl Methionine",12.31,8707169,0,"416276",-0.2,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",8707169,5,NA,9,"200821_Smp_StaB1_C",NA,NA,NA,8707169,NA
"172",172,"Adenosyl Methionine",12.28,5941862,0,"254729",-1.4,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",5941862,5,NA,9,"200821_Smp_StaB1_D",NA,NA,NA,5941862,NA
"173",173,"Adenosyl Methionine",12.28,4865442,0,"245823",0.3,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",4865442,5,NA,9,"200821_Smp_StaB1_E",NA,NA,NA,4865442,NA
"174",174,"Adenosyl Methionine",12.28,10553519,0,"546551",0,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",10553519,3,NA,9,"200821_Smp_StaB2_A",NA,NA,NA,10553519,NA
"175",175,"Adenosyl Methionine",12.31,8509244,0,"435768",-0.5,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",8509244,3,NA,9,"200821_Smp_StaB2_B",NA,NA,NA,8509244,NA
"176",176,"Adenosyl Methionine",12.32,16267126,0,"687282",-1.3,NA,NA,NA,12.2925,12.33,12.27,NA,10656,NA,"",16267126,3,NA,9,"200821_Smp_StaB2_C",NA,NA,NA,16267126,NA
"177",177,"Adenosyl Methionine",12.25,22108202,0,"1033448",-1.2,NA,NA,NA,12.2925,12.33,12.27,NA,63533,NA,"",22108202,3,NA,9,"200821_Smp_StaB3_A",NA,NA,NA,22108202,NA
"178",178,"Adenosyl Methionine",12.28,12501443,0,"675304",-0.5,NA,NA,NA,12.2925,12.33,12.27,NA,63533,NA,"",12501443,3,NA,9,"200821_Smp_StaB3_B",NA,NA,NA,12501443,NA
"179",179,"Adenosyl Methionine",12.27,19860380,0,"934281",-1.6,NA,NA,NA,12.2925,12.33,12.27,NA,63533,NA,"",19860380,3,NA,9,"200821_Smp_StaB3_C",NA,NA,NA,19860380,NA
"180",180,"Adenosyl Methionine",12.26,13963177,0,"714075",-0.3,NA,NA,NA,12.2925,12.33,12.27,NA,9460,NA,"",13963177,3,NA,9,"200821_Smp_StaB4_A",NA,NA,NA,13963177,NA
"181",181,"Adenosyl Methionine",12.31,21166352,0,"1103455",-0.6,NA,NA,NA,12.2925,12.33,12.27,NA,9460,NA,"",21166352,3,NA,9,"200821_Smp_StaB4_B",NA,NA,NA,21166352,NA
"182",182,"Adenosyl Methionine",12.28,18856852,0,"1026050",0,NA,NA,NA,12.2925,12.33,12.27,NA,9460,NA,"",18856852,3,NA,9,"200821_Smp_StaB4_C",NA,NA,NA,18856852,NA
"183",183,"Adenosyl Methionine",12.28,6840914,417443,"390622",-1,NA,NA,NA,12.2925,12.33,12.27,NA,9460,NA,"",6840914,3,NA,9,"200821_Smp_StaB5_A",NA,NA,NA,6840914,NA
"184",184,"Adenosyl Methionine",12.27,6923841,0,"356769",-1.7,NA,NA,NA,12.2925,12.33,12.27,NA,9460,NA,"",6923841,3,NA,9,"200821_Smp_StaB5_B",NA,NA,NA,6923841,NA
"185",185,"Adenosyl Methionine",12.32,17244000,0,"920665",-0.8,NA,NA,NA,12.2925,12.33,12.27,NA,9460,NA,"",17244000,3,NA,9,"200821_Smp_StaB5_C",NA,NA,NA,17244000,NA
"186",186,"Alanine",10.92,245630864,3394433,"23474532",0.6,NA,NA,NA,10.9575,11.19,10.84,NA,2503462,NA,"",245630864,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA,245630864,NA
"187",187,"Alanine",10.96,387048768,3590224,"40560568",-0.9,NA,NA,NA,10.9575,11.19,10.84,NA,2503462,NA,"",387048768,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA,387048768,NA
"188",188,"Alanine",11.02,364202688,4679035,"37502736",-0.5,NA,NA,NA,10.9575,11.19,10.84,NA,2503462,NA,"",364202688,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA,364202688,NA
"189",189,"Alanine",11.07,1295557248,4766380,"129045848",-0.2,NA,NA,NA,10.9575,11.19,10.84,NA,1885607,NA,"",1295557248,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA,1295557248,NA
"190",190,"Alanine",11.05,1228423680,8292759,"133254240",0.4,NA,NA,NA,10.9575,11.19,10.84,NA,1885607,NA,"",1228423680,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA,1228423680,NA
"191",191,"Alanine",10.95,1351269248,7896012,"128014552",0,NA,NA,NA,10.9575,11.19,10.84,NA,1885607,NA,"",1351269248,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA,1351269248,NA
"192",192,"Alanine",11.05,294125728,2984428,"33065880",-0.9,NA,NA,NA,10.9575,11.19,10.84,NA,1376979,NA,"",294125728,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA,294125728,NA
"193",193,"Alanine",11.06,337130048,5282673,"37379676",-0.9,NA,NA,NA,10.9575,11.19,10.84,NA,1376979,NA,"",337130048,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA,337130048,NA
"194",194,"Alanine",11.06,577248512,3339479,"59879564",0.1,NA,NA,NA,10.9575,11.19,10.84,NA,1376979,NA,"",577248512,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA,577248512,NA
"195",195,"Alanine",11.05,124558224,7200020,"13900902",-0.2,NA,NA,NA,10.9575,11.19,10.84,NA,1126092,NA,"",124558224,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA,124558224,NA
"196",196,"Alanine",10.98,214353504,3947470,"21793924",0.1,NA,NA,NA,10.9575,11.19,10.84,NA,1126092,NA,"",214353504,3,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA,214353504,NA
"197",197,"Alanine",11.01,82493408,4558982,"8634457",0.1,NA,NA,NA,10.9575,11.19,10.84,NA,1126092,NA,"",82493408,3,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA,82493408,NA
"198",198,"Alanine",11,52075940,2078920,"5114162",-0.5,NA,NA,NA,10.9575,11.19,10.84,NA,1126092,NA,"",52075940,3,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA,52075940,NA
"199",199,"Alanine",11.03,153887696,5465172,"15644818",-0.9,NA,NA,NA,10.9575,11.19,10.84,NA,1126092,NA,"",153887696,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA,153887696,NA
"200",200,"Alanine",10.97,181224576,3064186,"18326926",0.6,NA,NA,NA,10.9575,11.19,10.84,NA,1126092,NA,"",181224576,1,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA,181224576,NA
"201",201,"Alanine",11,177222400,4598234,"18707444",-0.4,NA,NA,NA,10.9575,11.19,10.84,NA,1126092,NA,"",177222400,1,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA,177222400,NA
"202",202,"Alanine",11.01,38575468,2979281,"3867964",0.1,NA,NA,NA,10.9575,11.19,10.84,NA,1126092,NA,"",38575468,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA,38575468,NA
"203",203,"Alanine",11.02,10074019,1857047,"1036877",0.5,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,"BlankFlag","BlankFlag, ",NA,2,NA,9,"200821_Smp_Hero1_A",NA,NA,NA,8205871,"Backfill_Flag"
"204",204,"Alanine",10.98,30359978,2617104,"3075874",-0.9,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",30359978,2,NA,9,"200821_Smp_Hero1_B",NA,NA,NA,30359978,NA
"205",205,"Alanine",11,31569312,3104044,"3243431",-0.8,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",31569312,2,NA,9,"200821_Smp_Hero1_C",NA,NA,NA,31569312,NA
"206",206,"Alanine",11.01,378141792,11125049,"39833408",-1.1,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",378141792,5,NA,9,"200821_Smp_StaB1_A",NA,NA,NA,378141792,NA
"207",207,"Alanine",10.99,327339488,10149058,"34429560",-0.2,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",327339488,5,NA,9,"200821_Smp_StaB1_B",NA,NA,NA,327339488,NA
"208",208,"Alanine",11.06,353781440,6773525,"43665912",0.2,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",353781440,5,NA,9,"200821_Smp_StaB1_C",NA,NA,NA,353781440,NA
"209",209,"Alanine",11.06,145038848,6870960,"15968406",-0.9,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",145038848,5,NA,9,"200821_Smp_StaB1_D",NA,NA,NA,145038848,NA
"210",210,"Alanine",11.01,197001104,7462916,"21546066",0.7,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",197001104,5,NA,9,"200821_Smp_StaB1_E",NA,NA,NA,197001104,NA
"211",211,"Alanine",10.97,464106496,4108615,"46182568",0.9,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",464106496,3,NA,9,"200821_Smp_StaB2_A",NA,NA,NA,464106496,NA
"212",212,"Alanine",11.02,431327392,4265806,"49749220",-0.2,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",431327392,3,NA,9,"200821_Smp_StaB2_B",NA,NA,NA,431327392,NA
"213",213,"Alanine",11.01,514390944,5030520,"53154272",-1,NA,NA,NA,10.9575,11.19,10.84,NA,2735257,NA,"",514390944,3,NA,9,"200821_Smp_StaB2_C",NA,NA,NA,514390944,NA
"214",214,"Alanine",11.03,610888512,5835745,"64269468",-0.9,NA,NA,NA,10.9575,11.19,10.84,NA,2494221,NA,"",610888512,3,NA,9,"200821_Smp_StaB3_A",NA,NA,NA,610888512,NA
"215",215,"Alanine",10.98,701715520,4547085,"71296424",-0.2,NA,NA,NA,10.9575,11.19,10.84,NA,2494221,NA,"",701715520,3,NA,9,"200821_Smp_StaB3_B",NA,NA,NA,701715520,NA
"216",216,"Alanine",10.99,773153088,4747708,"79710208",-1.3,NA,NA,NA,10.9575,11.19,10.84,NA,2494221,NA,"",773153088,3,NA,9,"200821_Smp_StaB3_C",NA,NA,NA,773153088,NA
"217",217,"Alanine",11.01,688590848,2755806,"71997352",0.1,NA,NA,NA,10.9575,11.19,10.84,NA,3126780,NA,"",688590848,3,NA,9,"200821_Smp_StaB4_A",NA,NA,NA,688590848,NA
"218",218,"Alanine",11.06,785426560,4564659,"81955928",-0.4,NA,NA,NA,10.9575,11.19,10.84,NA,3126780,NA,"",785426560,3,NA,9,"200821_Smp_StaB4_B",NA,NA,NA,785426560,NA
"219",219,"Alanine",10.97,769198528,4883758,"78159480",0.3,NA,NA,NA,10.9575,11.19,10.84,NA,3126780,NA,"",769198528,3,NA,9,"200821_Smp_StaB4_C",NA,NA,NA,769198528,NA
"220",220,"Alanine",11.05,545557888,3381625,"61631656",-0.7,NA,NA,NA,10.9575,11.19,10.84,NA,3126780,NA,"",545557888,3,NA,9,"200821_Smp_StaB5_A",NA,NA,NA,545557888,NA
"221",221,"Alanine",11,739607808,3640846,"76183192",-1.1,NA,NA,NA,10.9575,11.19,10.84,NA,3126780,NA,"",739607808,3,NA,9,"200821_Smp_StaB5_B",NA,NA,NA,739607808,NA
"222",222,"Alanine",11.05,831848960,5631471,"82538672",-0.4,NA,NA,NA,10.9575,11.19,10.84,NA,3126780,NA,"",831848960,3,NA,9,"200821_Smp_StaB5_C",NA,NA,NA,831848960,NA
"223",260,"Arginine",19.44,1560036864,0,"56298820",-2.8,NA,NA,NA,19.4875,19.57,19.43,NA,10991165,NA,"",1560036864,3,NA,9,"200821_Smp_20ppt3C_A",NA,NA,NA,1560036864,NA
"224",261,"Arginine",19.32,2589029632,0,"63301028",-3.7,NA,NA,NA,19.4875,19.57,19.43,NA,10991165,NA,"",2589029632,3,NA,9,"200821_Smp_20ppt3C_B",NA,NA,NA,2589029632,NA
"225",262,"Arginine",19.35,2194343680,0,"49498996",-3.4,NA,NA,NA,19.4875,19.57,19.43,NA,10991165,NA,"",2194343680,3,NA,9,"200821_Smp_20ppt3C_C",NA,NA,NA,2194343680,NA
"226",263,"Arginine",19.27,2331265024,0,"50504144",-4.3,NA,NA,NA,19.4875,19.57,19.43,NA,2738672,NA,"",2331265024,3,NA,9,"200821_Smp_35ppt0C_A",NA,NA,NA,2331265024,NA
"227",264,"Arginine",19.25,858206976,0,"28839760",-2.1,NA,NA,NA,19.4875,19.57,19.43,NA,2738672,NA,"",858206976,3,NA,9,"200821_Smp_35ppt0C_B",NA,NA,NA,858206976,NA
"228",265,"Arginine",19.4,1794594816,5014025,"55254548",-3,NA,NA,NA,19.4875,19.57,19.43,NA,2738672,NA,"",1794594816,3,NA,9,"200821_Smp_35ppt0C_C",NA,NA,NA,1794594816,NA
"229",266,"Arginine",19.25,243155472,0,"8075889",-3.2,NA,NA,NA,19.4875,19.57,19.43,NA,1436042,NA,"",243155472,3,NA,9,"200821_Smp_50ppt-3C_A",NA,NA,NA,243155472,NA
"230",267,"Arginine",19.33,921162880,0,"22933072",-3.7,NA,NA,NA,19.4875,19.57,19.43,NA,1436042,NA,"",921162880,3,NA,9,"200821_Smp_50ppt-3C_B",NA,NA,NA,921162880,NA
"231",268,"Arginine",19.17,420341088,0,"14023444",-2.3,NA,NA,NA,19.4875,19.57,19.43,NA,1436042,NA,"",420341088,3,NA,9,"200821_Smp_50ppt-3C_C",NA,NA,NA,420341088,NA
"232",269,"Arginine",19.33,389376064,0,"9631913",-2.8,NA,NA,NA,19.4875,19.57,19.43,NA,800604,NA,"",389376064,1,NA,9,"200821_Smp_Ev15SW_A",NA,NA,NA,389376064,NA
"233",270,"Arginine",19.32,866480384,0,"30808022",-2.6,NA,NA,NA,19.4875,19.57,19.43,NA,800604,NA,"",866480384,3,NA,9,"200821_Smp_Ev32Core_A",NA,NA,NA,866480384,NA
"234",271,"Arginine",19.32,488953760,0,"16641296",-2.6,NA,NA,NA,19.4875,19.57,19.43,NA,800604,NA,"",488953760,3,NA,9,"200821_Smp_Ev32Core_B",NA,NA,NA,488953760,NA
"235",272,"Arginine",19.33,1107356416,0,"26496422",-3.4,NA,NA,NA,19.4875,19.57,19.43,NA,800604,NA,"",1107356416,3,NA,9,"200821_Smp_Ev32Core_C",NA,NA,NA,1107356416,NA
"236",273,"Arginine",19.37,1426339072,0,"34873732",-3.7,NA,NA,NA,19.4875,19.57,19.43,NA,800604,NA,"",1426339072,1,NA,9,"200821_Smp_Ev37Core_A",NA,NA,NA,1426339072,NA
"237",274,"Arginine",19.32,177896416,0,"5741588",-1.6,NA,NA,NA,19.4875,19.57,19.43,NA,800604,NA,"",177896416,1,NA,9,"200821_Smp_Ev51Slush_A",NA,NA,NA,177896416,NA
"238",275,"Arginine",19.29,701478528,0,"24349636",-3.3,NA,NA,NA,19.4875,19.57,19.43,NA,800604,NA,"",701478528,1,NA,9,"200821_Smp_EvXCore_A",NA,NA,NA,701478528,NA
"239",276,"Arginine",19.39,91151456,1037355,"2302587",-2.6,NA,NA,NA,19.4875,19.57,19.43,NA,800604,NA,"",91151456,1,NA,9,"200821_Smp_EvXSW_A",NA,NA,NA,91151456,NA
"240",277,"Arginine",19.27,34516612,0,"1072638",-2.3,NA,NA,NA,19.4875,19.57,19.43,NA,5267985,NA,"",34516612,3,NA,9,"200821_Smp_Hero1_A",NA,NA,NA,34516612,NA
"241",278,"Arginine",19.43,517358528,0,"12019696",-3.6,NA,NA,NA,19.4875,19.57,19.43,NA,5267985,NA,"",517358528,3,NA,9,"200821_Smp_Hero1_B",NA,NA,NA,517358528,NA
"242",279,"Arginine",19.32,493533984,0,"11960973",-3.5,NA,NA,NA,19.4875,19.57,19.43,NA,5267985,NA,"",493533984,3,NA,9,"200821_Smp_Hero1_C",NA,NA,NA,493533984,NA
"243",280,"Arginine",19.45,867605760,0,"19772224",-3.7,NA,NA,NA,19.4875,19.57,19.43,NA,5267985,NA,"",867605760,5,NA,9,"200821_Smp_StaB1_A",NA,NA,NA,867605760,NA
"244",281,"Arginine",19.34,183554992,0,"6130512",-2.5,NA,NA,NA,19.4875,19.57,19.43,NA,5267985,NA,"",183554992,5,NA,9,"200821_Smp_StaB1_B",NA,NA,NA,183554992,NA
